product_id,product_code,sku,product_name,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),What is Jaljeera (100g)?,"Jaljeera (100g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",general_info,1,Various Documents,,medium
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),What is the price and business volume (BV) for Jaljeera (100g)?,"The MRP is ₹65.0, Distributor Price (DP) is ₹55.0, and the Business Volume (BV) is 15.0.",pricing,2,Various Documents,,high
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,,medium
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,,medium
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),How does it compare to other FOOD PRODUCTS products?,This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),What is the pack size?,This specific item comes in a 100g pack size.,dosage,10,Various Documents,,medium
14,DJP1013,DJ-FOO-0014,Jaljeera (100g),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),What is Organic Jeera (250g)?,"Organic Jeera (250g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",general_info,1,Various Documents,,medium
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),What is the price and business volume (BV) for Organic Jeera (250g)?,"The MRP is ₹199.0, Distributor Price (DP) is ₹165.0, and the Business Volume (BV) is 33.0.",pricing,2,Various Documents,,high
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,,medium
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,,medium
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),How does it compare to other FOOD PRODUCTS products?,This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),What is the pack size?,This specific item comes in a 250g pack size.,dosage,10,Various Documents,,medium
15,DJP1014,DJ-FOO-0015,Organic Jeera (250g),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),What is Kasuri Methi (50g)?,"Kasuri Methi (50g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",general_info,1,Various Documents,,medium
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),What is the price and business volume (BV) for Kasuri Methi (50g)?,"The MRP is ₹59.0, Distributor Price (DP) is ₹45.0, and the Business Volume (BV) is 9.0.",pricing,2,Various Documents,,high
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,,medium
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,,medium
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),How does it compare to other FOOD PRODUCTS products?,This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),What is the pack size?,This specific item comes in a 50g pack size.,dosage,10,Various Documents,,medium
16,DJP1015,DJ-FOO-0016,Kasuri Methi (50g),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),What is Mirchi Powder (25g)?,"Mirchi Powder (25g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",general_info,1,Various Documents,,medium
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),What is the price and business volume (BV) for Mirchi Powder (25g)?,"The MRP is ₹20.0, Distributor Price (DP) is ₹15.0, and the Business Volume (BV) is 1.0.",pricing,2,Various Documents,,high
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,,medium
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,,medium
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),How does it compare to other FOOD PRODUCTS products?,This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),What is the pack size?,This specific item comes in a 25g pack size.,dosage,10,Various Documents,,medium
17,DJP1016,DJ-FOO-0017,Mirchi Powder (25g),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),What is Mirchi Powder (200g)?,"Mirchi Powder (200g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",general_info,1,Various Documents,,medium
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),What is the price and business volume (BV) for Mirchi Powder (200g)?,"The MRP is ₹145.0, Distributor Price (DP) is ₹110.0, and the Business Volume (BV) is 18.0.",pricing,2,Various Documents,,high
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,,medium
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,,medium
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),How does it compare to other FOOD PRODUCTS products?,This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),What is the pack size?,This specific item comes in a 200g pack size.,dosage,10,Various Documents,,medium
18,DJP1017,DJ-FOO-0018,Mirchi Powder (200g),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
19,DJP1018,DJ-FOO-0019,Mirchi Powder (500g),What is Mirchi Powder (500g)?,"Mirchi Powder (500g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",general_info,1,Various Documents,,medium
19,DJP1018,DJ-FOO-0019,Mirchi Powder (500g),What is the price and business volume (BV) for Mirchi Powder (500g)?,"The MRP is ₹335.0, Distributor Price (DP) is ₹275.0, and the Business Volume (BV) is 50.0.",pricing,2,Various Documents,,high
19,DJP1018,DJ-FOO-0019,Mirchi Powder (500g),Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,,medium
19,DJP1018,DJ-FOO-0019,Mirchi Powder (500g),Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,,medium
19,DJP1018,DJ-FOO-0019,Mirchi Powder (500g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
19,DJP1018,DJ-FOO-0019,Mirchi Powder (500g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
19,DJP1018,DJ-FOO-0019,Mirchi Powder (500g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
