product_id,sku,product_name,brand,category,sub_category,manufacturer,country,pack_size,pack_size_alt_formatting,unit,mrp,dp,bv,pv,currency,price_effective_date,pricing_confidence,ingredients,benefits,features,usage,dosage,warnings,storage,target_customer,related_products,alternative_products,cross_sell_products,frequently_bought_together,certifications,search_keywords,faqs,contraindications,description,faq_ids,image_ids,similar_product_ids,related_product_ids,source_document_id,content_source_document,source_version,approval_status,effective_from,effective_to,content_extraction_status,content_confidence,missing_pricing_governance_fields_count,missing_content_fields_count,pricing_risk_level,content_risk_level,verification_status,confidence,last_verified
DJP1144,DJ-AQU-0145,N-SF 9.5 Mineraliser,Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,1999.0,1499.0,450.0,450.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1145,DJ-AQU-0146,N-SF 10.5 Mineraliser,Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,1999.0,1499.0,450.0,450.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1146,DJ-PRO-0147,Dayjoy Diary,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,299.0,275.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1147,DJ-PRO-0148,Dayjoy Leather Bag,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,2999.0,1599.0,550.0,550.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1148,DJ-PRO-0149,Dayjoy Cap,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,95.0,95.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1149,DJ-PRO-0150,Dayjoy Mug,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,125.0,125.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1150,DJ-PRO-0151,Dayjoy Bike Sticker,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,20.0,20.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1151,DJ-PRO-0152,Dayjoy Car Sticker,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,40.0,40.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1152,DJ-PRO-0153,Dayjoy Pin,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,150.0,150.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1153,DJ-PRO-0154,Dayjoy Backpack Bag,Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,1100.0,1100.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1154,DJ-PRO-0155,New Dayjoy Product Brochure (Hindi),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 copy,Hindi,,250.0,250.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1155,DJ-PRO-0156,New Dayjoy Product Brochure (English),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 copy,English,,250.0,250.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1156,DJ-PRO-0157,New Dayjoy Product Brochure (Telugu),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 copy,Telugu,,250.0,250.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1157,DJ-PRO-0158,Product Leaflets (Set of 48 Leaflets),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,48,Set of 48 Leaflets,,130.0,130.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1158,DJ-PRO-0159,Hindi One-Page Compensation Plan (Set of 25 Leaflets),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,25,Set of 25 Leaflets,,75.0,75.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1159,DJ-PRO-0160,English One-Page Compensation Plan (Set of 25 Leaflets),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,25,Set of 25 Leaflets,,75.0,75.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1160,DJ-PRO-0161,Hindi One-Page Compensation Plan (Set of 50 Leaflets),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,50,Set of 50 Leaflets,,135.0,135.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1161,DJ-PRO-0162,English One-Page Compensation Plan (Set of 50 Leaflets),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,50,Set of 50 Leaflets,,135.0,135.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1162,DJ-PRO-0163,Dayjoy Business Planner Book (Hindi),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 book,Hindi,,250.0,250.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1163,DJ-PRO-0164,Dayjoy Business Planner Book (English),Dayjoy,PROMOTION TOOLS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 book,English,,250.0,250.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1164,DJ-COM-0165,STANDARD PACKAGE,Dayjoy,COMBO PACKAGES,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 package,,,10997.0,5499.0,2500.0,2500.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1165,DJ-COM-0166,PREMIUM PACKAGE,Dayjoy,COMBO PACKAGES,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 package,,,17592.0,10499.0,5000.0,5000.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1166,DJ-COM-0167,ELITE PACKAGE,Dayjoy,COMBO PACKAGES,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 package,,,28286.0,15999.0,7500.0,7500.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1167,DJ-COM-0168,AGRI PRO PACKAGE,Dayjoy,COMBO PACKAGES,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 package,,,29076.0,22650.0,10000.0,10000.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1168,DJ-COM-0169,AGRI STARTER PACKAGE,Dayjoy,COMBO PACKAGES,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 package,,,15587.0,11499.0,5000.0,5000.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1169,DJ-COM-0170,LEGEND PACKAGE,Dayjoy,COMBO PACKAGES,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 package,,,27687.0,18999.0,10000.0,10000.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
