chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text
pricing_row::DJP1046::DJ-PER-0047,pricing_row,India-BV-Price-May-2026,,DJP1046,DJ-PER-0047,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Cleanser (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.
product_core::DJP1047::DJ-PER-0048,product_core,dayjoy-canonical-product-master-final,,DJP1047,DJ-PER-0048,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Scrub (30g). Code: DJP1047. SKU: DJ-PER-0048. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.
pricing_row::DJP1047::DJ-PER-0048,pricing_row,India-BV-Price-May-2026,,DJP1047,DJ-PER-0048,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Scrub (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.
product_core::DJP1048::DJ-PER-0049,product_core,dayjoy-canonical-product-master-final,,DJP1048,DJ-PER-0049,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Massage Gel (30g). Code: DJP1048. SKU: DJ-PER-0049. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.
pricing_row::DJP1048::DJ-PER-0049,pricing_row,India-BV-Price-May-2026,,DJP1048,DJ-PER-0049,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Massage Gel (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.
product_core::DJP1049::DJ-PER-0050,product_core,dayjoy-canonical-product-master-final,,DJP1049,DJ-PER-0050,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Massage Cream (30g). Code: DJP1049. SKU: DJ-PER-0050. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.
pricing_row::DJP1049::DJ-PER-0050,pricing_row,India-BV-Price-May-2026,,DJP1049,DJ-PER-0050,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Massage Cream (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.
product_core::DJP1050::DJ-PER-0051,product_core,dayjoy-canonical-product-master-final,,DJP1050,DJ-PER-0051,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Face Pack (30g). Code: DJP1050. SKU: DJ-PER-0051. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.
pricing_row::DJP1050::DJ-PER-0051,pricing_row,India-BV-Price-May-2026,,DJP1050,DJ-PER-0051,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Face Pack (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.
product_core::DJP1051::DJ-PER-0052,product_core,dayjoy-canonical-product-master-final,,DJP1051,DJ-PER-0052,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Facial Fluid (10ml). Code: DJP1051. SKU: DJ-PER-0052. Pack size: 10ml. MRP: 225.0. DP: 145.0. BV: 52.0.
pricing_row::DJP1051::DJ-PER-0052,pricing_row,India-BV-Price-May-2026,,DJP1051,DJ-PER-0052,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Facial Fluid (10ml): MRP INR 225; DP INR 145; BV 52; pack size 10ml.
product_core::DJP1052::DJ-PER-0053,product_core,dayjoy-canonical-product-master-final,,DJP1052,DJ-PER-0053,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Deep Cleansing Face Wash (100ml). Code: DJP1052. SKU: DJ-PER-0053. Pack size: 100ml. MRP: 199.0. DP: 139.0. BV: 48.0.
pricing_row::DJP1052::DJ-PER-0053,pricing_row,India-BV-Price-May-2026,,DJP1052,DJ-PER-0053,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Deep Cleansing Face Wash (100ml): MRP INR 199; DP INR 139; BV 48; pack size 100ml.
product_core::DJP1053::DJ-PER-0054,product_core,dayjoy-canonical-product-master-final,,DJP1053,DJ-PER-0054,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Deep Cleansing Facewash (60ml). Code: DJP1053. SKU: DJ-PER-0054. Pack size: 60ml. MRP: 125.0. DP: 82.0. BV: 21.0.
pricing_row::DJP1053::DJ-PER-0054,pricing_row,India-BV-Price-May-2026,,DJP1053,DJ-PER-0054,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Deep Cleansing Facewash (60ml): MRP INR 125; DP INR 82; BV 21; pack size 60ml.
product_core::DJP1054::DJ-PER-0055,product_core,dayjoy-canonical-product-master-final,,DJP1054,DJ-PER-0055,,"public, distributor, internal",low,high,2026-05-05,approved,Product: WildMuse Premium Loofah. Code: DJP1054. SKU: DJ-PER-0055. Pack size: 1 unit. MRP: 125.0. DP: 99.0. BV: 36.0.
pricing_row::DJP1054::DJ-PER-0055,pricing_row,India-BV-Price-May-2026,,DJP1054,DJ-PER-0055,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for WildMuse Premium Loofah: MRP INR 125; DP INR 99; BV 36; pack size 1 unit.
product_core::DJP1055::DJ-PER-0056,product_core,dayjoy-canonical-product-master-final,,DJP1055,DJ-PER-0056,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Amla Reetha Sikakai Shampoo (100ml). Code: DJP1055. SKU: DJ-PER-0056. Pack size: 100ml. MRP: 130.0. DP: 110.0. BV: 34.0.
pricing_row::DJP1055::DJ-PER-0056,pricing_row,India-BV-Price-May-2026,,DJP1055,DJ-PER-0056,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Amla Reetha Sikakai Shampoo (100ml): MRP INR 130; DP INR 110; BV 34; pack size 100ml.
product_core::DJP1056::DJ-PER-0057,product_core,dayjoy-canonical-product-master-final,,DJP1056,DJ-PER-0057,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Haldi Chandan Facewash (60ml). Code: DJP1056. SKU: DJ-PER-0057. Pack size: 60ml. MRP: 85.0. DP: 68.0. BV: 18.0.
pricing_row::DJP1056::DJ-PER-0057,pricing_row,India-BV-Price-May-2026,,DJP1056,DJ-PER-0057,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Haldi Chandan Facewash (60ml): MRP INR 85; DP INR 68; BV 18; pack size 60ml.
product_core::DJP1057::DJ-SKI-0058,product_core,dayjoy-canonical-product-master-final,,DJP1057,DJ-SKI-0058,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Face Serum (30ml). Code: DJP1057. SKU: DJ-SKI-0058. Pack size: 30ml. MRP: 699.0. DP: 499.0. BV: 170.0.
pricing_row::DJP1057::DJ-SKI-0058,pricing_row,India-BV-Price-May-2026,,DJP1057,DJ-SKI-0058,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Face Serum (30ml): MRP INR 699; DP INR 499; BV 170; pack size 30ml.
product_core::DJP1058::DJ-SKI-0059,product_core,dayjoy-canonical-product-master-final,,DJP1058,DJ-SKI-0059,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Gold Facial Kit. Code: DJP1058. SKU: DJ-SKI-0059. Pack size: 1 kit. MRP: 449.0. DP: 310.0. BV: 100.0.
pricing_row::DJP1058::DJ-SKI-0059,pricing_row,India-BV-Price-May-2026,,DJP1058,DJ-SKI-0059,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Gold Facial Kit: MRP INR 449; DP INR 310; BV 100; pack size 1 kit.
product_core::DJP1059::DJ-SKI-0060,product_core,dayjoy-canonical-product-master-final,,DJP1059,DJ-SKI-0060,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Sunscreen SPF 50+ (50gm). Code: DJP1059. SKU: DJ-SKI-0060. Pack size: 50gm. MRP: 349.0. DP: 299.0. BV: 92.0.
pricing_row::DJP1059::DJ-SKI-0060,pricing_row,India-BV-Price-May-2026,,DJP1059,DJ-SKI-0060,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Sunscreen SPF 50+ (50gm): MRP INR 349; DP INR 299; BV 92; pack size 50gm.
product_core::DJP1060::DJ-SKI-0061,product_core,dayjoy-canonical-product-master-final,,DJP1060,DJ-SKI-0061,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Hydra Max Moisturizer (50gm). Code: DJP1060. SKU: DJ-SKI-0061. Pack size: 50gm. MRP: 449.0. DP: 369.0. BV: 110.0.
pricing_row::DJP1060::DJ-SKI-0061,pricing_row,India-BV-Price-May-2026,,DJP1060,DJ-SKI-0061,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Hydra Max Moisturizer (50gm): MRP INR 449; DP INR 369; BV 110; pack size 50gm.
product_core::DJP1061::DJ-SKI-0062,product_core,dayjoy-canonical-product-master-final,,DJP1061,DJ-SKI-0062,,"public, distributor, internal",low,high,2026-05-05,approved,Product: AgeX Anti-Ageing Night Cream (50gm). Code: DJP1061. SKU: DJ-SKI-0062. Pack size: 50gm. MRP: 799.0. DP: 599.0. BV: 225.0.
pricing_row::DJP1061::DJ-SKI-0062,pricing_row,India-BV-Price-May-2026,,DJP1061,DJ-SKI-0062,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for AgeX Anti-Ageing Night Cream (50gm): MRP INR 799; DP INR 599; BV 225; pack size 50gm.
product_core::DJP1062::DJ-SKI-0063,product_core,dayjoy-canonical-product-master-final,,DJP1062,DJ-SKI-0063,,"public, distributor, internal",low,high,2026-05-05,approved,Product: AcneX Anti-Acne Foaming Cleanser (100ml). Code: DJP1062. SKU: DJ-SKI-0063. Pack size: 100ml. MRP: 399.0. DP: 299.0. BV: 98.0.
pricing_row::DJP1062::DJ-SKI-0063,pricing_row,India-BV-Price-May-2026,,DJP1062,DJ-SKI-0063,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for AcneX Anti-Acne Foaming Cleanser (100ml): MRP INR 399; DP INR 299; BV 98; pack size 100ml.
product_core::DJP1063::DJ-COL-0064,product_core,dayjoy-canonical-product-master-final,,DJP1063,DJ-COL-0064,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Amara Beauty Kajal. Code: DJP1063. SKU: DJ-COL-0064. Pack size: 1 unit. MRP: 299.0. DP: 199.0. BV: 65.0.
pricing_row::DJP1063::DJ-COL-0064,pricing_row,India-BV-Price-May-2026,,DJP1063,DJ-COL-0064,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Amara Beauty Kajal: MRP INR 299; DP INR 199; BV 65; pack size 1 unit.
product_core::DJP1064::DJ-COL-0065,product_core,dayjoy-canonical-product-master-final,,DJP1064,DJ-COL-0065,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Amara Beauty Eyeliner. Code: DJP1064. SKU: DJ-COL-0065. Pack size: 1 unit. MRP: 399.0. DP: 299.0. BV: 105.0.
pricing_row::DJP1064::DJ-COL-0065,pricing_row,India-BV-Price-May-2026,,DJP1064,DJ-COL-0065,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Amara Beauty Eyeliner: MRP INR 399; DP INR 299; BV 105; pack size 1 unit.
product_core::DJP1065::DJ-HEA-0066,product_core,dayjoy-canonical-product-master-final,,DJP1065,DJ-HEA-0066,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Asthprash (300 grams). Code: DJP1065. SKU: DJ-HEA-0066. Pack size: 300 g. MRP: 2999.0. DP: 1499.0. BV: 720.0.
pricing_row::DJP1065::DJ-HEA-0066,pricing_row,India-BV-Price-May-2026,,DJP1065,DJ-HEA-0066,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Asthprash (300 grams): MRP INR 2999; DP INR 1499; BV 720; pack size 300 g.
product_core::DJP1066::DJ-HEA-0067,product_core,dayjoy-canonical-product-master-final,,DJP1066,DJ-HEA-0067,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Adicardial (120 Tab). Code: DJP1066. SKU: DJ-HEA-0067. Pack size: 120 tablets. MRP: 2099.0. DP: 1325.0. BV: 620.0.
pricing_row::DJP1066::DJ-HEA-0067,pricing_row,India-BV-Price-May-2026,,DJP1066,DJ-HEA-0067,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Adicardial (120 Tab): MRP INR 2099; DP INR 1325; BV 620; pack size 120 tablets.
product_core::DJP1067::DJ-HEA-0068,product_core,dayjoy-canonical-product-master-final,,DJP1067,DJ-HEA-0068,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Adicardial Syrup (500ml). Code: DJP1067. SKU: DJ-HEA-0068. Pack size: 500ml. MRP: 1399.0. DP: 865.0. BV: 400.0.
pricing_row::DJP1067::DJ-HEA-0068,pricing_row,India-BV-Price-May-2026,,DJP1067,DJ-HEA-0068,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Adicardial Syrup (500ml): MRP INR 1399; DP INR 865; BV 400; pack size 500ml.
product_core::DJP1068::DJ-HEA-0069,product_core,dayjoy-canonical-product-master-final,,DJP1068,DJ-HEA-0069,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Adila Forte (30 Tab). Code: DJP1068. SKU: DJ-HEA-0069. Pack size: 30 tablets. MRP: 1499.0. DP: 1030.0. BV: 480.0.
pricing_row::DJP1068::DJ-HEA-0069,pricing_row,India-BV-Price-May-2026,,DJP1068,DJ-HEA-0069,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Adila Forte (30 Tab): MRP INR 1499; DP INR 1030; BV 480; pack size 30 tablets.
product_core::DJP1069::DJ-HEA-0070,product_core,dayjoy-canonical-product-master-final,,DJP1069,DJ-HEA-0070,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Adila Forte (60 Tab). Code: DJP1069. SKU: DJ-HEA-0070. Pack size: 60 tablets. MRP: 2999.0. DP: 1875.0. BV: 880.0.
pricing_row::DJP1069::DJ-HEA-0070,pricing_row,India-BV-Price-May-2026,,DJP1069,DJ-HEA-0070,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Adila Forte (60 Tab): MRP INR 2999; DP INR 1875; BV 880; pack size 60 tablets.
product_core::DJP1070::DJ-HEA-0071,product_core,dayjoy-canonical-product-master-final,,DJP1070,DJ-HEA-0071,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Adilipo (120 Tab). Code: DJP1070. SKU: DJ-HEA-0071. Pack size: 120 tablets. MRP: 2699.0. DP: 1725.0. BV: 840.0.
pricing_row::DJP1070::DJ-HEA-0071,pricing_row,India-BV-Price-May-2026,,DJP1070,DJ-HEA-0071,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Adilipo (120 Tab): MRP INR 2699; DP INR 1725; BV 840; pack size 120 tablets.
product_core::DJP1071::DJ-HEA-0072,product_core,dayjoy-canonical-product-master-final,,DJP1071,DJ-HEA-0072,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Adilipo (60 Tab). Code: DJP1071. SKU: DJ-HEA-0072. Pack size: 60 tablets. MRP: 1499.0. DP: 950.0. BV: 450.0.
pricing_row::DJP1071::DJ-HEA-0072,pricing_row,India-BV-Price-May-2026,,DJP1071,DJ-HEA-0072,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Adilipo (60 Tab): MRP INR 1499; DP INR 950; BV 450; pack size 60 tablets.
product_core::DJP1072::DJ-HEA-0073,product_core,dayjoy-canonical-product-master-final,,DJP1072,DJ-HEA-0073,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Adiliv (60 Tab). Code: DJP1072. SKU: DJ-HEA-0073. Pack size: 60 tablets. MRP: 1199.0. DP: 825.0. BV: 375.0.
pricing_row::DJP1072::DJ-HEA-0073,pricing_row,India-BV-Price-May-2026,,DJP1072,DJ-HEA-0073,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Adiliv (60 Tab): MRP INR 1199; DP INR 825; BV 375; pack size 60 tablets.
product_core::DJP1073::DJ-HEA-0074,product_core,dayjoy-canonical-product-master-final,,DJP1073,DJ-HEA-0074,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Aloevera with Guava Juice (1L). Code: DJP1073. SKU: DJ-HEA-0074. Pack size: 1L. MRP: 1499.0. DP: 710.0. BV: 285.0.
pricing_row::DJP1073::DJ-HEA-0074,pricing_row,India-BV-Price-May-2026,,DJP1073,DJ-HEA-0074,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Aloevera with Guava Juice (1L): MRP INR 1499; DP INR 710; BV 285; pack size 1L.
product_core::DJP1074::DJ-HEA-0075,product_core,dayjoy-canonical-product-master-final,,DJP1074,DJ-HEA-0075,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Astheal Cough Syrup (100ml). Code: DJP1074. SKU: DJ-HEA-0075. Pack size: 100ml. MRP: 199.0. DP: 99.0. BV: 32.0.
pricing_row::DJP1074::DJ-HEA-0075,pricing_row,India-BV-Price-May-2026,,DJP1074,DJ-HEA-0075,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Astheal Cough Syrup (100ml): MRP INR 199; DP INR 99; BV 32; pack size 100ml.
product_core::DJP1075::DJ-HEA-0076,product_core,dayjoy-canonical-product-master-final,,DJP1075,DJ-HEA-0076,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Ashvagandha Extract (60 Veg Capsules). Code: DJP1075. SKU: DJ-HEA-0076. Pack size: 60 capsules. MRP: 499.0. DP: 299.0. BV: 110.0.
pricing_row::DJP1075::DJ-HEA-0076,pricing_row,India-BV-Price-May-2026,,DJP1075,DJ-HEA-0076,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Ashvagandha Extract (60 Veg Capsules): MRP INR 499; DP INR 299; BV 110; pack size 60 capsules.
product_core::DJP1076::DJ-HEA-0077,product_core,dayjoy-canonical-product-master-final,,DJP1076,DJ-HEA-0077,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Amla Extract (60 Veg Capsules). Code: DJP1076. SKU: DJ-HEA-0077. Pack size: 60 capsules. MRP: 499.0. DP: 275.0. BV: 100.0.
pricing_row::DJP1076::DJ-HEA-0077,pricing_row,India-BV-Price-May-2026,,DJP1076,DJ-HEA-0077,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Amla Extract (60 Veg Capsules): MRP INR 499; DP INR 275; BV 100; pack size 60 capsules.
product_core::DJP1077::DJ-HEA-0078,product_core,dayjoy-canonical-product-master-final,,DJP1077,DJ-HEA-0078,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Advanced Calcium Tablets. Code: DJP1077. SKU: DJ-HEA-0078. Pack size: not stated. MRP: 999.0. DP: 325.0. BV: 130.0.
pricing_row::DJP1077::DJ-HEA-0078,pricing_row,India-BV-Price-May-2026,,DJP1077,DJ-HEA-0078,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Advanced Calcium Tablets: MRP INR 999; DP INR 325; BV 130; pack size not stated.
product_core::DJP1078::DJ-HEA-0079,product_core,dayjoy-canonical-product-master-final,,DJP1078,DJ-HEA-0079,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Arogya Churn (100g). Code: DJP1078. SKU: DJ-HEA-0079. Pack size: 100g. MRP: 189.0. DP: 115.0. BV: 40.0.
pricing_row::DJP1078::DJ-HEA-0079,pricing_row,India-BV-Price-May-2026,,DJP1078,DJ-HEA-0079,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Arogya Churn (100g): MRP INR 189; DP INR 115; BV 40; pack size 100g.
product_core::DJP1079::DJ-HEA-0080,product_core,dayjoy-canonical-product-master-final,,DJP1079,DJ-HEA-0080,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Di-beat (60 Tab). Code: DJP1079. SKU: DJ-HEA-0080. Pack size: 60 tablets. MRP: 1199.0. DP: 825.0. BV: 375.0.
pricing_row::DJP1079::DJ-HEA-0080,pricing_row,India-BV-Price-May-2026,,DJP1079,DJ-HEA-0080,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Di-beat (60 Tab): MRP INR 1199; DP INR 825; BV 375; pack size 60 tablets.
product_core::DJP1080::DJ-HEA-0081,product_core,dayjoy-canonical-product-master-final,,DJP1080,DJ-HEA-0081,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml). Code: DJP1080. SKU: DJ-HEA-0081. Pack size: 25ml. MRP: 4999.0. DP: 2849.0. BV: 1320.0.
pricing_row::DJP1080::DJ-HEA-0081,pricing_row,India-BV-Price-May-2026,,DJP1080,DJ-HEA-0081,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml): MRP INR 4999; DP INR 2849; BV 1320; pack size 25ml.
product_core::DJP1081::DJ-HEA-0082,product_core,dayjoy-canonical-product-master-final,,DJP1081,DJ-HEA-0082,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Gas-O-Free (200ml). Code: DJP1081. SKU: DJ-HEA-0082. Pack size: 200ml. MRP: 599.0. DP: 375.0. BV: 160.0.
pricing_row::DJP1081::DJ-HEA-0082,pricing_row,India-BV-Price-May-2026,,DJP1081,DJ-HEA-0082,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Gas-O-Free (200ml): MRP INR 599; DP INR 375; BV 160; pack size 200ml.
product_core::DJP1082::DJ-HEA-0083,product_core,dayjoy-canonical-product-master-final,,DJP1082,DJ-HEA-0083,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Gas-O-Free (500ml). Code: DJP1082. SKU: DJ-HEA-0083. Pack size: 500ml. MRP: 1399.0. DP: 865.0. BV: 400.0.
pricing_row::DJP1082::DJ-HEA-0083,pricing_row,India-BV-Price-May-2026,,DJP1082,DJ-HEA-0083,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Gas-O-Free (500ml): MRP INR 1399; DP INR 865; BV 400; pack size 500ml.
product_core::DJP1083::DJ-HEA-0084,product_core,dayjoy-canonical-product-master-final,,DJP1083,DJ-HEA-0084,,"public, distributor, internal",low,high,2026-05-05,approved,Product: GoPiles (60 Tab). Code: DJP1083. SKU: DJ-HEA-0084. Pack size: 60 tablets. MRP: 1199.0. DP: 825.0. BV: 375.0.
