edge_id,from_type,from_id,relationship_type,to_type,to_id,evidence_source
E000227,Product,DJP1012,FAQ,FAQ,1133,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000228,Product,DJP1012,FAQ,FAQ,1134,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000229,Product,DJP1012,FAQ,FAQ,1135,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000230,Product,DJP1012,FAQ,FAQ,1136,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000231,Product,DJP1012,FAQ,FAQ,1137,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000232,Product,DJP1012,FAQ,FAQ,1138,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000233,Product,DJP1012,FAQ,FAQ,1139,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000234,Product,DJP1012,FAQ,FAQ,1140,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000235,Product,DJP1012,FAQ,FAQ,1141,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000236,Product,DJP1012,FAQ,FAQ,1142,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000237,Product,DJP1012,SimilarProduct,Product,DJP1006,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000238,Product,DJP1012,SimilarProduct,Product,DJP1019,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000239,Product,DJP1012,Price,Price,MRP=75.0|DP=60.0|BV=13.0|PV=13.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000240,Product,DJP1012,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000241,Product,DJP1013,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000242,Product,DJP1013,Ingredient,Ingredient,Organic spices/herbs,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000243,Product,DJP1013,Benefit,Benefit,"Warm, earthy flavor for curries, dals, and spice blends",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000244,Product,DJP1013,Benefit,Benefit,Supporting digestion and overall wellness,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000245,Product,DJP1013,FAQ,FAQ,1143,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000246,Product,DJP1013,FAQ,FAQ,1144,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000247,Product,DJP1013,FAQ,FAQ,1145,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000248,Product,DJP1013,FAQ,FAQ,1146,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000249,Product,DJP1013,FAQ,FAQ,1147,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000250,Product,DJP1013,FAQ,FAQ,1148,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000251,Product,DJP1013,FAQ,FAQ,1149,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000252,Product,DJP1013,FAQ,FAQ,1150,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000253,Product,DJP1013,FAQ,FAQ,1151,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000254,Product,DJP1013,FAQ,FAQ,1152,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000255,Product,DJP1013,FAQ,FAQ,1153,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000256,Product,DJP1013,SimilarProduct,Product,DJP1002,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000257,Product,DJP1013,SimilarProduct,Product,DJP1006,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000258,Product,DJP1013,Price,Price,MRP=65.0|DP=55.0|BV=15.0|PV=15.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000259,Product,DJP1013,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000260,Product,DJP1014,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000261,Product,DJP1014,Ingredient,Ingredient,Organic cumin seeds,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000262,Product,DJP1014,Benefit,Benefit,"Warm, earthy flavor for curries, dals, and spice blends",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000263,Product,DJP1014,Benefit,Benefit,Supporting digestion and overall wellness,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000264,Product,DJP1014,FAQ,FAQ,1154,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000265,Product,DJP1014,FAQ,FAQ,1155,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000266,Product,DJP1014,FAQ,FAQ,1156,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000267,Product,DJP1014,FAQ,FAQ,1157,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000268,Product,DJP1014,FAQ,FAQ,1158,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000269,Product,DJP1014,FAQ,FAQ,1159,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000270,Product,DJP1014,FAQ,FAQ,1160,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000271,Product,DJP1014,FAQ,FAQ,1161,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000272,Product,DJP1014,FAQ,FAQ,1162,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000273,Product,DJP1014,FAQ,FAQ,1163,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000274,Product,DJP1014,FAQ,FAQ,1164,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000275,Product,DJP1014,SimilarProduct,Product,DJP1004,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000276,Product,DJP1014,SimilarProduct,Product,DJP1007,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000277,Product,DJP1014,Price,Price,MRP=199.0|DP=165.0|BV=33.0|PV=33.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000278,Product,DJP1014,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000279,Product,DJP1015,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000280,Product,DJP1015,Ingredient,Ingredient,Organic fenugreek leaves,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000281,Product,DJP1015,Benefit,Benefit,"Rich aroma and authentic taste for dals, curries, and breads",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000282,Product,DJP1015,Benefit,Benefit,Supporting digestion and overall wellness,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000283,Product,DJP1015,FAQ,FAQ,1165,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000284,Product,DJP1015,FAQ,FAQ,1166,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000285,Product,DJP1015,FAQ,FAQ,1167,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000286,Product,DJP1015,FAQ,FAQ,1168,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000287,Product,DJP1015,FAQ,FAQ,1169,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000288,Product,DJP1015,FAQ,FAQ,1170,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000289,Product,DJP1015,FAQ,FAQ,1171,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000290,Product,DJP1015,FAQ,FAQ,1172,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000291,Product,DJP1015,FAQ,FAQ,1173,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000292,Product,DJP1015,FAQ,FAQ,1174,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000293,Product,DJP1015,FAQ,FAQ,1175,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000294,Product,DJP1015,SimilarProduct,Product,DJP1016,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000295,Product,DJP1015,SimilarProduct,Product,DJP1024,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000296,Product,DJP1015,Price,Price,MRP=59.0|DP=45.0|BV=9.0|PV=9.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000297,Product,DJP1015,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000298,Product,DJP1016,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000299,Product,DJP1016,Benefit,Benefit,"Add rich color, aroma, and flavor to your dishes while supporting digestion and overall wellness",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000300,Product,DJP1016,Benefit,Benefit,Free from chemicals and additives,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000301,Product,DJP1016,FAQ,FAQ,1176,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000302,Product,DJP1016,FAQ,FAQ,1177,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000303,Product,DJP1016,FAQ,FAQ,1178,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000304,Product,DJP1016,FAQ,FAQ,1179,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000305,Product,DJP1016,FAQ,FAQ,1180,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000306,Product,DJP1016,FAQ,FAQ,1181,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000307,Product,DJP1016,FAQ,FAQ,1182,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000308,Product,DJP1016,FAQ,FAQ,1183,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000309,Product,DJP1016,FAQ,FAQ,1184,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000310,Product,DJP1016,FAQ,FAQ,1185,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000311,Product,DJP1016,FAQ,FAQ,1186,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000312,Product,DJP1016,SimilarProduct,Product,DJP1009,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000313,Product,DJP1016,SimilarProduct,Product,DJP1015,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000314,Product,DJP1016,RelatedProduct,Product,DJP1017,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000315,Product,DJP1016,Price,Price,MRP=20.0|DP=15.0|BV=1.0|PV=1.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000316,Product,DJP1016,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000317,Product,DJP1017,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000318,Product,DJP1017,Benefit,Benefit,"Add rich color, aroma, and flavor to your dishes while supporting digestion and overall wellness",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000319,Product,DJP1017,Benefit,Benefit,Free from chemicals and additives,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000320,Product,DJP1017,FAQ,FAQ,1187,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000321,Product,DJP1017,FAQ,FAQ,1188,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000322,Product,DJP1017,FAQ,FAQ,1189,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000323,Product,DJP1017,FAQ,FAQ,1190,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000324,Product,DJP1017,FAQ,FAQ,1191,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000325,Product,DJP1017,FAQ,FAQ,1192,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000326,Product,DJP1017,FAQ,FAQ,1193,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000327,Product,DJP1017,FAQ,FAQ,1194,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000328,Product,DJP1017,FAQ,FAQ,1195,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000329,Product,DJP1017,FAQ,FAQ,1196,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000330,Product,DJP1017,FAQ,FAQ,1197,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000331,Product,DJP1017,SimilarProduct,Product,DJP1008,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000332,Product,DJP1017,SimilarProduct,Product,DJP1023,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000333,Product,DJP1017,RelatedProduct,Product,DJP1018,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000334,Product,DJP1017,Price,Price,MRP=145.0|DP=110.0|BV=18.0|PV=18.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000335,Product,DJP1017,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000336,Product,DJP1018,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000337,Product,DJP1018,Benefit,Benefit,"Add rich color, aroma, and flavor to your dishes while supporting digestion and overall wellness",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000338,Product,DJP1018,Benefit,Benefit,Free from chemicals and additives,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000339,Product,DJP1018,FAQ,FAQ,1198,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000340,Product,DJP1018,FAQ,FAQ,1199,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000341,Product,DJP1018,FAQ,FAQ,1200,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000342,Product,DJP1018,FAQ,FAQ,1201,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000343,Product,DJP1018,FAQ,FAQ,1202,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000344,Product,DJP1018,FAQ,FAQ,1203,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000345,Product,DJP1018,FAQ,FAQ,1204,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000346,Product,DJP1018,FAQ,FAQ,1205,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000347,Product,DJP1018,FAQ,FAQ,1206,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000348,Product,DJP1018,FAQ,FAQ,1207,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000349,Product,DJP1018,FAQ,FAQ,1208,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000350,Product,DJP1018,SimilarProduct,Product,DJP1022,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000351,Product,DJP1018,Price,Price,MRP=335.0|DP=275.0|BV=50.0|PV=50.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000352,Product,DJP1018,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000353,Product,DJP1019,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000354,Product,DJP1019,Ingredient,Ingredient,Organic mustard seeds,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000355,Product,DJP1019,Benefit,Benefit,"Bold, pungent flavor for pickles, curries, and tempering",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000356,Product,DJP1019,Benefit,Benefit,Supporting digestion and overall wellness,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000357,Product,DJP1019,FAQ,FAQ,1209,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000358,Product,DJP1019,FAQ,FAQ,1210,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000359,Product,DJP1019,FAQ,FAQ,1211,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000360,Product,DJP1019,FAQ,FAQ,1212,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000361,Product,DJP1019,FAQ,FAQ,1213,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000362,Product,DJP1019,FAQ,FAQ,1214,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000363,Product,DJP1019,FAQ,FAQ,1215,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000364,Product,DJP1019,FAQ,FAQ,1216,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000365,Product,DJP1019,FAQ,FAQ,1217,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000366,Product,DJP1019,FAQ,FAQ,1218,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000367,Product,DJP1019,FAQ,FAQ,1219,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000368,Product,DJP1019,SimilarProduct,Product,DJP1010,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000369,Product,DJP1019,SimilarProduct,Product,DJP1012,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000370,Product,DJP1019,Price,Price,MRP=99.0|DP=80.0|BV=13.0|PV=13.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000371,Product,DJP1019,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000372,Product,DJP1020,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000373,Product,DJP1020,Benefit,Benefit,"Crafted from premium, organically sourced spices, free from chemicals and additives",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000374,Product,DJP1020,Benefit,Benefit,Enhances your dishes with rich aroma,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000375,Product,DJP1020,FAQ,FAQ,1220,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000376,Product,DJP1020,FAQ,FAQ,1221,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000377,Product,DJP1020,FAQ,FAQ,1222,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000378,Product,DJP1020,FAQ,FAQ,1223,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000379,Product,DJP1020,FAQ,FAQ,1224,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000380,Product,DJP1020,FAQ,FAQ,1225,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000381,Product,DJP1020,FAQ,FAQ,1226,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000382,Product,DJP1020,FAQ,FAQ,1227,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000383,Product,DJP1020,FAQ,FAQ,1228,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000384,Product,DJP1020,FAQ,FAQ,1229,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000385,Product,DJP1020,FAQ,FAQ,1230,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000386,Product,DJP1020,SimilarProduct,Product,DJP1003,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000387,Product,DJP1020,SimilarProduct,Product,DJP1021,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000388,Product,DJP1020,Price,Price,MRP=110.0|DP=99.0|BV=20.0|PV=20.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000389,Product,DJP1020,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000390,Product,DJP1021,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000391,Product,DJP1021,Benefit,Benefit,Light and less greasy for healthier meals,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000392,Product,DJP1021,Benefit,Benefit,Rich in Vitamins A & D,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000393,Product,DJP1021,Benefit,Benefit,High smoke point,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000394,Product,DJP1021,Benefit,Benefit,Strengthens immunity,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000395,Product,DJP1021,FAQ,FAQ,1231,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000396,Product,DJP1021,FAQ,FAQ,1232,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000397,Product,DJP1021,FAQ,FAQ,1233,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000398,Product,DJP1021,FAQ,FAQ,1234,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000399,Product,DJP1021,FAQ,FAQ,1235,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000400,Product,DJP1021,FAQ,FAQ,1236,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000401,Product,DJP1021,FAQ,FAQ,1237,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000402,Product,DJP1021,FAQ,FAQ,1238,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000403,Product,DJP1021,FAQ,FAQ,1239,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000404,Product,DJP1021,FAQ,FAQ,1240,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000405,Product,DJP1021,FAQ,FAQ,1241,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000406,Product,DJP1021,SimilarProduct,Product,DJP1011,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000407,Product,DJP1021,SimilarProduct,Product,DJP1020,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000408,Product,DJP1021,Price,Price,MRP=299.0|DP=235.0|BV=24.0|PV=24.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E000409,Product,DJP1021,Source,Source,Dayjoy Product Brochure - English July2026_11zon.pdf,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000410,Product,DJP1022,Category,Category,FOOD PRODUCTS,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000411,Product,DJP1022,Ingredient,Ingredient,Rice Bran Oil,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000412,Product,DJP1022,Benefit,Benefit,Light and less greasy for healthier meals,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000413,Product,DJP1022,Benefit,Benefit,Rich in Vitamins A & D,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000414,Product,DJP1022,Benefit,Benefit,High smoke point,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000415,Product,DJP1022,Benefit,Benefit,Strengthens immunity,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E000416,Product,DJP1022,FAQ,FAQ,1242,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E000417,Product,DJP1022,FAQ,FAQ,1243,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
