chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text,title,section,subcategory,tags,keywords,source_url,document_version,created_at,updated_at
pricing_row::DJP1030::DJ-PER-0031,pricing_row,India-BV-Price-May-2026,,DJP1030,DJ-PER-0031,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Daily Care Cream (60g): MRP INR 149; DP INR 95; BV 30; pack size 60g.,Pricing: Daily Care Cream (60g),Pricing,pricing_row,pricing_row; safe_general; DJP1030,"daily, care, cream, 60g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1031::DJ-PER-0032,product_core,dayjoy-canonical-product-master-final,,DJP1031,DJ-PER-0032,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Luxury Saffron Soap (100g). Code: DJP1031. SKU: DJ-PER-0032. Pack size: 100g. MRP: 125.0. DP: 82.0. BV: 20.0.,Product Master: Luxury Saffron Soap (100g),Product Master,product_core,product_core; low; DJP1031,"luxury, saffron, soap, 100g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1031::DJ-PER-0032,pricing_row,India-BV-Price-May-2026,,DJP1031,DJ-PER-0032,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Luxury Saffron Soap (100g): MRP INR 125; DP INR 82; BV 20; pack size 100g.,Pricing: Luxury Saffron Soap (100g),Pricing,pricing_row,pricing_row; safe_general; DJP1031,"luxury, saffron, soap, 100g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1032::DJ-PER-0033,product_core,dayjoy-canonical-product-master-final,,DJP1032,DJ-PER-0033,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Ecofriendly Toothbrush (Pack of 2). Code: DJP1032. SKU: DJ-PER-0033. Pack size: 2. MRP: 149.0. DP: 100.0. BV: 30.0.,Product Master: Ecofriendly Toothbrush (Pack of 2),Product Master,product_core,product_core; low; DJP1032,"ecofriendly, toothbrush, pack, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1032::DJ-PER-0033,pricing_row,India-BV-Price-May-2026,,DJP1032,DJ-PER-0033,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Ecofriendly Toothbrush (Pack of 2): MRP INR 149; DP INR 100; BV 30; pack size 2.,Pricing: Ecofriendly Toothbrush (Pack of 2),Pricing,pricing_row,pricing_row; safe_general; DJP1032,"ecofriendly, toothbrush, pack, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1033::DJ-PER-0034,product_core,dayjoy-canonical-product-master-final,,DJP1033,DJ-PER-0034,,"public, distributor, internal",low,high,2026-05-05,approved,Product: HerboSmile Herbal Toothpaste (100g). Code: DJP1033. SKU: DJ-PER-0034. Pack size: 100g. MRP: 125.0. DP: 82.0. BV: 20.0.,Product Master: HerboSmile Herbal Toothpaste (100g),Product Master,product_core,product_core; low; DJP1033,"herbosmile, herbal, toothpaste, 100g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1033::DJ-PER-0034,pricing_row,India-BV-Price-May-2026,,DJP1033,DJ-PER-0034,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for HerboSmile Herbal Toothpaste (100g): MRP INR 125; DP INR 82; BV 20; pack size 100g.,Pricing: HerboSmile Herbal Toothpaste (100g),Pricing,pricing_row,pricing_row; safe_general; DJP1033,"herbosmile, herbal, toothpaste, 100g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1034::DJ-PER-0035,product_core,dayjoy-canonical-product-master-final,,DJP1034,DJ-PER-0035,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Hydra Aloevera Body Lotion (300ml). Code: DJP1034. SKU: DJ-PER-0035. Pack size: 300ml. MRP: 349.0. DP: 245.0. BV: 76.0.,Product Master: Hydra Aloevera Body Lotion (300ml),Product Master,product_core,product_core; low; DJP1034,"hydra, aloevera, body, lotion, 300ml, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1034::DJ-PER-0035,pricing_row,India-BV-Price-May-2026,,DJP1034,DJ-PER-0035,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Hydra Aloevera Body Lotion (300ml): MRP INR 349; DP INR 245; BV 76; pack size 300ml.,Pricing: Hydra Aloevera Body Lotion (300ml),Pricing,pricing_row,pricing_row; safe_general; DJP1034,"hydra, aloevera, body, lotion, 300ml, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1035::DJ-PER-0036,product_core,dayjoy-canonical-product-master-final,,DJP1035,DJ-PER-0036,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Kesham (100ml). Code: DJP1035. SKU: DJ-PER-0036. Pack size: 100ml. MRP: 149.0. DP: 91.0. BV: 24.0.,Product Master: Kesham (100ml),Product Master,product_core,product_core; low; DJP1035,"kesham, 100ml, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1035::DJ-PER-0036,pricing_row,India-BV-Price-May-2026,,DJP1035,DJ-PER-0036,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Kesham (100ml): MRP INR 149; DP INR 91; BV 24; pack size 100ml.,Pricing: Kesham (100ml),Pricing,pricing_row,pricing_row; safe_general; DJP1035,"kesham, 100ml, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1036::DJ-PER-0037,product_core,dayjoy-canonical-product-master-final,,DJP1036,DJ-PER-0037,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Luxwash Handwash (250ml). Code: DJP1036. SKU: DJ-PER-0037. Pack size: 250ml. MRP: 150.0. DP: 95.0. BV: 17.0.,Product Master: Luxwash Handwash (250ml),Product Master,product_core,product_core; low; DJP1036,"luxwash, handwash, 250ml, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1036::DJ-PER-0037,pricing_row,India-BV-Price-May-2026,,DJP1036,DJ-PER-0037,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Luxwash Handwash (250ml): MRP INR 150; DP INR 95; BV 17; pack size 250ml.,Pricing: Luxwash Handwash (250ml),Pricing,pricing_row,pricing_row; safe_general; DJP1036,"luxwash, handwash, 250ml, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1037::DJ-PER-0038,product_core,dayjoy-canonical-product-master-final,,DJP1037,DJ-PER-0038,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Milk & Keratin Extracts Shampoo (100ml). Code: DJP1037. SKU: DJ-PER-0038. Pack size: 100ml. MRP: 175.0. DP: 118.0. BV: 33.0.,Product Master: Milk & Keratin Extracts Shampoo (100ml),Product Master,product_core,product_core; low; DJP1037,"milk, keratin, extracts, shampoo, 100ml, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1037::DJ-PER-0038,pricing_row,India-BV-Price-May-2026,,DJP1037,DJ-PER-0038,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Milk & Keratin Extracts Shampoo (100ml): MRP INR 175; DP INR 118; BV 33; pack size 100ml.,Pricing: Milk & Keratin Extracts Shampoo (100ml),Pricing,pricing_row,pricing_row; safe_general; DJP1037,"milk, keratin, extracts, shampoo, 100ml, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1038::DJ-PER-0039,product_core,dayjoy-canonical-product-master-final,,DJP1038,DJ-PER-0039,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Milk Bath Soap (100g). Code: DJP1038. SKU: DJ-PER-0039. Pack size: 100g. MRP: 75.0. DP: 52.0. BV: 9.0.,Product Master: Milk Bath Soap (100g),Product Master,product_core,product_core; low; DJP1038,"milk, bath, soap, 100g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1038::DJ-PER-0039,pricing_row,India-BV-Price-May-2026,,DJP1038,DJ-PER-0039,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Milk Bath Soap (100g): MRP INR 75; DP INR 52; BV 9; pack size 100g.,Pricing: Milk Bath Soap (100g),Pricing,pricing_row,pricing_row; safe_general; DJP1038,"milk, bath, soap, 100g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1039::DJ-PER-0040,product_core,dayjoy-canonical-product-master-final,,DJP1039,DJ-PER-0040,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Milk Bath Soap (Pack of 3) (100g). Code: DJP1039. SKU: DJ-PER-0040. Pack size: 100g. MRP: 225.0. DP: 150.0. BV: 25.0.,Product Master: Milk Bath Soap (Pack of 3) (100g),Product Master,product_core,product_core; low; DJP1039,"milk, bath, soap, pack, 100g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1039::DJ-PER-0040,pricing_row,India-BV-Price-May-2026,,DJP1039,DJ-PER-0040,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Milk Bath Soap (Pack of 3) (100g): MRP INR 225; DP INR 150; BV 25; pack size 100g.,Pricing: Milk Bath Soap (Pack of 3) (100g),Pricing,pricing_row,pricing_row; safe_general; DJP1039,"milk, bath, soap, pack, 100g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1040::DJ-PER-0041,product_core,dayjoy-canonical-product-master-final,,DJP1040,DJ-PER-0041,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Neem & Tulsi Herbal Soap (100g) (Pack of 3). Code: DJP1040. SKU: DJ-PER-0041. Pack size: 100g. MRP: 147.0. DP: 107.0. BV: 19.0.,Product Master: Neem & Tulsi Herbal Soap (100g) (Pack of 3),Product Master,product_core,product_core; low; DJP1040,"neem, tulsi, herbal, soap, 100g, pack, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1040::DJ-PER-0041,pricing_row,India-BV-Price-May-2026,,DJP1040,DJ-PER-0041,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Neem & Tulsi Herbal Soap (100g) (Pack of 3): MRP INR 147; DP INR 107; BV 19; pack size 100g.,Pricing: Neem & Tulsi Herbal Soap (100g) (Pack of 3),Pricing,pricing_row,pricing_row; safe_general; DJP1040,"neem, tulsi, herbal, soap, 100g, pack, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1041::DJ-PER-0042,product_core,dayjoy-canonical-product-master-final,,DJP1041,DJ-PER-0042,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Regain Aloevera Shampoo (300ml). Code: DJP1041. SKU: DJ-PER-0042. Pack size: 300ml. MRP: 349.0. DP: 245.0. BV: 76.0.,Product Master: Regain Aloevera Shampoo (300ml),Product Master,product_core,product_core; low; DJP1041,"regain, aloevera, shampoo, 300ml, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1041::DJ-PER-0042,pricing_row,India-BV-Price-May-2026,,DJP1041,DJ-PER-0042,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Regain Aloevera Shampoo (300ml): MRP INR 349; DP INR 245; BV 76; pack size 300ml.,Pricing: Regain Aloevera Shampoo (300ml),Pricing,pricing_row,pricing_row; safe_general; DJP1041,"regain, aloevera, shampoo, 300ml, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1042::DJ-PER-0043,product_core,dayjoy-canonical-product-master-final,,DJP1042,DJ-PER-0043,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Sandalwood & Shahi Gulab Body Lotion (150ml). Code: DJP1042. SKU: DJ-PER-0043. Pack size: 150ml. MRP: 249.0. DP: 169.0. BV: 56.0.,Product Master: Sandalwood & Shahi Gulab Body Lotion (150ml),Product Master,product_core,product_core; low; DJP1042,"sandalwood, shahi, gulab, body, lotion, 150ml, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1042::DJ-PER-0043,pricing_row,India-BV-Price-May-2026,,DJP1042,DJ-PER-0043,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Sandalwood & Shahi Gulab Body Lotion (150ml): MRP INR 249; DP INR 169; BV 56; pack size 150ml.,Pricing: Sandalwood & Shahi Gulab Body Lotion (150ml),Pricing,pricing_row,pricing_row; safe_general; DJP1042,"sandalwood, shahi, gulab, body, lotion, 150ml, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1043::DJ-PER-0044,product_core,dayjoy-canonical-product-master-final,,DJP1043,DJ-PER-0044,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Sanitary Pad (XL) (Pack of 10). Code: DJP1043. SKU: DJ-PER-0044. Pack size: 10. MRP: 249.0. DP: 130.0. BV: 40.0.,Product Master: Sanitary Pad (XL) (Pack of 10),Product Master,product_core,product_core; low; DJP1043,"sanitary, pad, pack, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1043::DJ-PER-0044,pricing_row,India-BV-Price-May-2026,,DJP1043,DJ-PER-0044,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Sanitary Pad (XL) (Pack of 10): MRP INR 249; DP INR 130; BV 40; pack size 10.,Pricing: Sanitary Pad (XL) (Pack of 10),Pricing,pricing_row,pricing_row; safe_general; DJP1043,"sanitary, pad, pack, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1044::DJ-PER-0045,product_core,dayjoy-canonical-product-master-final,,DJP1044,DJ-PER-0045,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Sanitary Pad (XXL) (Pack of 10). Code: DJP1044. SKU: DJ-PER-0045. Pack size: 10. MRP: 275.0. DP: 150.0. BV: 45.0.,Product Master: Sanitary Pad (XXL) (Pack of 10),Product Master,product_core,product_core; low; DJP1044,"sanitary, pad, xxl, pack, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1044::DJ-PER-0045,pricing_row,India-BV-Price-May-2026,,DJP1044,DJ-PER-0045,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Sanitary Pad (XXL) (Pack of 10): MRP INR 275; DP INR 150; BV 45; pack size 10.,Pricing: Sanitary Pad (XXL) (Pack of 10),Pricing,pricing_row,pricing_row; safe_general; DJP1044,"sanitary, pad, xxl, pack, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1045::DJ-PER-0046,product_core,dayjoy-canonical-product-master-final,,DJP1045,DJ-PER-0046,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Facial Kit (30g) (Pack of 6). Code: DJP1045. SKU: DJ-PER-0046. Pack size: 30g. MRP: 1349.0. DP: 799.0. BV: 290.0.,Product Master: Seabuckthron Facial Kit (30g) (Pack of 6),Product Master,product_core,product_core; low; DJP1045,"seabuckthron, facial, kit, 30g, pack, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1045::DJ-PER-0046,pricing_row,India-BV-Price-May-2026,,DJP1045,DJ-PER-0046,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Facial Kit (30g) (Pack of 6): MRP INR 1349; DP INR 799; BV 290; pack size 30g.,Pricing: Seabuckthron Facial Kit (30g) (Pack of 6),Pricing,pricing_row,pricing_row; safe_general; DJP1045,"seabuckthron, facial, kit, 30g, pack, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1046::DJ-PER-0047,product_core,dayjoy-canonical-product-master-final,,DJP1046,DJ-PER-0047,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Cleanser (30g). Code: DJP1046. SKU: DJ-PER-0047. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.,Product Master: Seabuckthron Cleanser (30g),Product Master,product_core,product_core; low; DJP1046,"seabuckthron, cleanser, 30g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1046::DJ-PER-0047,pricing_row,India-BV-Price-May-2026,,DJP1046,DJ-PER-0047,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Cleanser (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.,Pricing: Seabuckthron Cleanser (30g),Pricing,pricing_row,pricing_row; safe_general; DJP1046,"seabuckthron, cleanser, 30g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1047::DJ-PER-0048,product_core,dayjoy-canonical-product-master-final,,DJP1047,DJ-PER-0048,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Scrub (30g). Code: DJP1047. SKU: DJ-PER-0048. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.,Product Master: Seabuckthron Scrub (30g),Product Master,product_core,product_core; low; DJP1047,"seabuckthron, scrub, 30g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1047::DJ-PER-0048,pricing_row,India-BV-Price-May-2026,,DJP1047,DJ-PER-0048,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Scrub (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.,Pricing: Seabuckthron Scrub (30g),Pricing,pricing_row,pricing_row; safe_general; DJP1047,"seabuckthron, scrub, 30g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1048::DJ-PER-0049,product_core,dayjoy-canonical-product-master-final,,DJP1048,DJ-PER-0049,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Massage Gel (30g). Code: DJP1048. SKU: DJ-PER-0049. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.,Product Master: Seabuckthron Massage Gel (30g),Product Master,product_core,product_core; low; DJP1048,"seabuckthron, massage, gel, 30g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1048::DJ-PER-0049,pricing_row,India-BV-Price-May-2026,,DJP1048,DJ-PER-0049,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Massage Gel (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.,Pricing: Seabuckthron Massage Gel (30g),Pricing,pricing_row,pricing_row; safe_general; DJP1048,"seabuckthron, massage, gel, 30g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1049::DJ-PER-0050,product_core,dayjoy-canonical-product-master-final,,DJP1049,DJ-PER-0050,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Massage Cream (30g). Code: DJP1049. SKU: DJ-PER-0050. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.,Product Master: Seabuckthron Massage Cream (30g),Product Master,product_core,product_core; low; DJP1049,"seabuckthron, massage, cream, 30g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1049::DJ-PER-0050,pricing_row,India-BV-Price-May-2026,,DJP1049,DJ-PER-0050,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Massage Cream (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.,Pricing: Seabuckthron Massage Cream (30g),Pricing,pricing_row,pricing_row; safe_general; DJP1049,"seabuckthron, massage, cream, 30g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1050::DJ-PER-0051,product_core,dayjoy-canonical-product-master-final,,DJP1050,DJ-PER-0051,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Face Pack (30g). Code: DJP1050. SKU: DJ-PER-0051. Pack size: 30g. MRP: 225.0. DP: 145.0. BV: 52.0.,Product Master: Seabuckthron Face Pack (30g),Product Master,product_core,product_core; low; DJP1050,"seabuckthron, face, pack, 30g, product, core",,final,2026-05-05,2026-08-09
pricing_row::DJP1050::DJ-PER-0051,pricing_row,India-BV-Price-May-2026,,DJP1050,DJ-PER-0051,,"public, distributor, internal",safe_general,high,2026-05-05,approved,Pricing for Seabuckthron Face Pack (30g): MRP INR 225; DP INR 145; BV 52; pack size 30g.,Pricing: Seabuckthron Face Pack (30g),Pricing,pricing_row,pricing_row; safe_general; DJP1050,"seabuckthron, face, pack, 30g, pricing, row",,2026-05,2026-05-05,2026-08-09
product_core::DJP1051::DJ-PER-0052,product_core,dayjoy-canonical-product-master-final,,DJP1051,DJ-PER-0052,,"public, distributor, internal",low,high,2026-05-05,approved,Product: Seabuckthron Facial Fluid (10ml). Code: DJP1051. SKU: DJ-PER-0052. Pack size: 10ml. MRP: 225.0. DP: 145.0. BV: 52.0.,Product Master: Seabuckthron Facial Fluid (10ml),Product Master,product_core,product_core; low; DJP1051,"seabuckthron, facial, fluid, 10ml, product, core",,final,2026-05-05,2026-08-09
