test_id,question,expected_intent,expected_source,expected_answer,required_tool,must_cite,must_abstain,category,difficulty,notes
PR0110,What price does a Dayjoy distributor pay for WildMuse Premium Loofah (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 99.0,product_db_lookup,true,false,pricing,easy,sku=DJ-PER-0055; product_id=DJP1054; field=dp
PR0111,How much does Amla Reetha Sikakai Shampoo (100ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 130.0,product_db_lookup,true,false,pricing,easy,sku=DJ-PER-0056; product_id=DJP1055; field=mrp
PR0112,What price does a Dayjoy distributor pay for Amla Reetha Sikakai Shampoo (100ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 110.0,product_db_lookup,true,false,pricing,easy,sku=DJ-PER-0056; product_id=DJP1055; field=dp
PR0113,How much does Haldi Chandan Facewash (60ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 85.0,product_db_lookup,true,false,pricing,easy,sku=DJ-PER-0057; product_id=DJP1056; field=mrp
PR0114,What price does a Dayjoy distributor pay for Haldi Chandan Facewash (60ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 68.0,product_db_lookup,true,false,pricing,easy,sku=DJ-PER-0057; product_id=DJP1056; field=dp
PR0115,How much does Face Serum (30ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 699.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0058; product_id=DJP1057; field=mrp
PR0116,What price does a Dayjoy distributor pay for Face Serum (30ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0058; product_id=DJP1057; field=dp
PR0117,How much does Gold Facial Kit cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 449.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0059; product_id=DJP1058; field=mrp
PR0118,What price does a Dayjoy distributor pay for Gold Facial Kit (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 310.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0059; product_id=DJP1058; field=dp
PR0119,How much does Sunscreen SPF 50+ (50gm) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 349.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0060; product_id=DJP1059; field=mrp
PR0120,What price does a Dayjoy distributor pay for Sunscreen SPF 50+ (50gm) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 299.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0060; product_id=DJP1059; field=dp
PR0121,How much does Hydra Max Moisturizer (50gm) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 449.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0061; product_id=DJP1060; field=mrp
PR0122,What price does a Dayjoy distributor pay for Hydra Max Moisturizer (50gm) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 369.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0061; product_id=DJP1060; field=dp
PR0123,How much does AgeX Anti-Ageing Night Cream (50gm) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 799.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0062; product_id=DJP1061; field=mrp
PR0124,What price does a Dayjoy distributor pay for AgeX Anti-Ageing Night Cream (50gm) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 599.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0062; product_id=DJP1061; field=dp
PR0125,How much does AcneX Anti-Acne Foaming Cleanser (100ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 399.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0063; product_id=DJP1062; field=mrp
PR0126,What price does a Dayjoy distributor pay for AcneX Anti-Acne Foaming Cleanser (100ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 299.0,product_db_lookup,true,false,pricing,easy,sku=DJ-SKI-0063; product_id=DJP1062; field=dp
PR0127,How much does Amara Beauty Kajal cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 299.0,product_db_lookup,true,false,pricing,easy,sku=DJ-COL-0064; product_id=DJP1063; field=mrp
PR0128,What price does a Dayjoy distributor pay for Amara Beauty Kajal (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 199.0,product_db_lookup,true,false,pricing,easy,sku=DJ-COL-0064; product_id=DJP1063; field=dp
PR0129,How much does Amara Beauty Eyeliner cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 399.0,product_db_lookup,true,false,pricing,easy,sku=DJ-COL-0065; product_id=DJP1064; field=mrp
PR0130,What price does a Dayjoy distributor pay for Amara Beauty Eyeliner (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 299.0,product_db_lookup,true,false,pricing,easy,sku=DJ-COL-0065; product_id=DJP1064; field=dp
PR0131,How much does Asthprash (300 grams) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 2999.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0066; product_id=DJP1065; field=mrp
PR0132,What price does a Dayjoy distributor pay for Asthprash (300 grams) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0066; product_id=DJP1065; field=dp
PR0133,How much does Adicardial (120 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 2099.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0067; product_id=DJP1066; field=mrp
PR0134,What price does a Dayjoy distributor pay for Adicardial (120 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1325.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0067; product_id=DJP1066; field=dp
PR0135,How much does Adicardial Syrup (500ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1399.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0068; product_id=DJP1067; field=mrp
PR0136,What price does a Dayjoy distributor pay for Adicardial Syrup (500ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 865.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0068; product_id=DJP1067; field=dp
PR0137,How much does Adila Forte (30 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0069; product_id=DJP1068; field=mrp
PR0138,What price does a Dayjoy distributor pay for Adila Forte (30 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1030.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0069; product_id=DJP1068; field=dp
PR0139,How much does Adila Forte (60 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 2999.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0070; product_id=DJP1069; field=mrp
PR0140,What price does a Dayjoy distributor pay for Adila Forte (60 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1875.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0070; product_id=DJP1069; field=dp
PR0141,How much does Adilipo (120 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 2699.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0071; product_id=DJP1070; field=mrp
PR0142,What price does a Dayjoy distributor pay for Adilipo (120 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1725.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0071; product_id=DJP1070; field=dp
PR0143,How much does Adilipo (60 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0072; product_id=DJP1071; field=mrp
PR0144,What price does a Dayjoy distributor pay for Adilipo (60 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 950.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0072; product_id=DJP1071; field=dp
PR0145,How much does Adiliv (60 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1199.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0073; product_id=DJP1072; field=mrp
PR0146,What price does a Dayjoy distributor pay for Adiliv (60 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 825.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0073; product_id=DJP1072; field=dp
PR0147,How much does Aloevera with Guava Juice (1L) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0074; product_id=DJP1073; field=mrp
PR0148,What price does a Dayjoy distributor pay for Aloevera with Guava Juice (1L) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 710.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0074; product_id=DJP1073; field=dp
PR0149,How much does Astheal Cough Syrup (100ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 199.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0075; product_id=DJP1074; field=mrp
PR0150,What price does a Dayjoy distributor pay for Astheal Cough Syrup (100ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 99.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0075; product_id=DJP1074; field=dp
PR0151,How much does Ashvagandha Extract (60 Veg Capsules) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0076; product_id=DJP1075; field=mrp
PR0152,What price does a Dayjoy distributor pay for Ashvagandha Extract (60 Veg Capsules) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 299.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0076; product_id=DJP1075; field=dp
PR0153,How much does Amla Extract (60 Veg Capsules) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0077; product_id=DJP1076; field=mrp
PR0154,What price does a Dayjoy distributor pay for Amla Extract (60 Veg Capsules) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 275.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0077; product_id=DJP1076; field=dp
PR0155,How much does Advanced Calcium Tablets cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 999.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0078; product_id=DJP1077; field=mrp
PR0156,What price does a Dayjoy distributor pay for Advanced Calcium Tablets (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 325.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0078; product_id=DJP1077; field=dp
PR0157,How much does Arogya Churn (100g) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 189.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0079; product_id=DJP1078; field=mrp
PR0158,What price does a Dayjoy distributor pay for Arogya Churn (100g) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 115.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0079; product_id=DJP1078; field=dp
PR0159,How much does Di-beat (60 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1199.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0080; product_id=DJP1079; field=mrp
PR0160,What price does a Dayjoy distributor pay for Di-beat (60 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 825.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0080; product_id=DJP1079; field=dp
PR0161,How much does Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 4999.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0081; product_id=DJP1080; field=mrp
PR0162,What price does a Dayjoy distributor pay for Golden Elixir - Nano Curcumin Drops (Pack of 2 Bottles - each 25ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 2849.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0081; product_id=DJP1080; field=dp
PR0163,How much does Gas-O-Free (200ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 599.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0082; product_id=DJP1081; field=mrp
PR0164,What price does a Dayjoy distributor pay for Gas-O-Free (200ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 375.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0082; product_id=DJP1081; field=dp
PR0165,How much does Gas-O-Free (500ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1399.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0083; product_id=DJP1082; field=mrp
PR0166,What price does a Dayjoy distributor pay for Gas-O-Free (500ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 865.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0083; product_id=DJP1082; field=dp
PR0167,How much does GoPiles (60 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1199.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0084; product_id=DJP1083; field=mrp
PR0168,What price does a Dayjoy distributor pay for GoPiles (60 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 825.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0084; product_id=DJP1083; field=dp
PR0169,How much does GoPiles Syrup (500ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1399.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0085; product_id=DJP1084; field=mrp
PR0170,What price does a Dayjoy distributor pay for GoPiles Syrup (500ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 865.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0085; product_id=DJP1084; field=dp
PR0171,How much does Giloe Extract (60 Veg Capsules) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 499.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0086; product_id=DJP1085; field=mrp
PR0172,What price does a Dayjoy distributor pay for Giloe Extract (60 Veg Capsules) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 275.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0086; product_id=DJP1085; field=dp
PR0173,How much does Eye Elixir Drops (10ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 149.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0087; product_id=DJP1086; field=mrp
PR0174,What price does a Dayjoy distributor pay for Eye Elixir Drops (10ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 100.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0087; product_id=DJP1086; field=dp
PR0175,How much does Eye Health++ (60 Capsules) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1799.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0088; product_id=DJP1087; field=mrp
PR0176,What price does a Dayjoy distributor pay for Eye Health++ (60 Capsules) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1099.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0088; product_id=DJP1087; field=dp
PR0177,How much does HB+ (200ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 599.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0089; product_id=DJP1088; field=mrp
PR0178,What price does a Dayjoy distributor pay for HB+ (200ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 375.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0089; product_id=DJP1088; field=dp
PR0179,How much does HB+ (500ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1399.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0090; product_id=DJP1089; field=mrp
PR0180,What price does a Dayjoy distributor pay for HB+ (500ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 865.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0090; product_id=DJP1089; field=dp
PR0181,How much does Hi-Energy (60 Tab) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1199.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0091; product_id=DJP1090; field=mrp
PR0182,What price does a Dayjoy distributor pay for Hi-Energy (60 Tab) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 825.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0091; product_id=DJP1090; field=dp
PR0183,How much does Kidney Kawach (300 g) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 2999.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0092; product_id=DJP1091; field=mrp
PR0184,What price does a Dayjoy distributor pay for Kidney Kawach (300 g) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1799.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0092; product_id=DJP1091; field=dp
PR0185,How much does Liv-Ease (200ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 599.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0093; product_id=DJP1092; field=mrp
PR0186,What price does a Dayjoy distributor pay for Liv-Ease (200ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 375.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0093; product_id=DJP1092; field=dp
PR0187,How much does Liv-Ease (500ml) cost at MRP?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 1399.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0094; product_id=DJP1093; field=mrp
PR0188,What price does a Dayjoy distributor pay for Liv-Ease (500ml) (DP)?,price_lookup,01_CANONICAL/products/dayjoy_product_master_canonical.csv,Rs 865.0,product_db_lookup,true,false,pricing,easy,sku=DJ-HEA-0094; product_id=DJP1093; field=dp
