edge_id,source_node_id,target_node_id,relationship,evidence_source,verification_status
KGE000184,PRODUCT:DJP1085,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000185,COMPANY:DAYJOY,PRODUCT:DJP1086,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000186,PRODUCT:DJP1086,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000187,COMPANY:DAYJOY,PRODUCT:DJP1087,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000188,PRODUCT:DJP1087,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000189,COMPANY:DAYJOY,PRODUCT:DJP1088,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000190,PRODUCT:DJP1088,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000191,COMPANY:DAYJOY,PRODUCT:DJP1089,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000192,PRODUCT:DJP1089,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000193,COMPANY:DAYJOY,PRODUCT:DJP1090,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000194,PRODUCT:DJP1090,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000195,COMPANY:DAYJOY,PRODUCT:DJP1091,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000196,PRODUCT:DJP1091,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000197,COMPANY:DAYJOY,PRODUCT:DJP1092,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000198,PRODUCT:DJP1092,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000199,COMPANY:DAYJOY,PRODUCT:DJP1093,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000200,PRODUCT:DJP1093,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000201,COMPANY:DAYJOY,PRODUCT:DJP1094,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000202,PRODUCT:DJP1094,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000203,COMPANY:DAYJOY,PRODUCT:DJP1095,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000204,PRODUCT:DJP1095,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000205,COMPANY:DAYJOY,PRODUCT:DJP1096,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000206,PRODUCT:DJP1096,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000207,COMPANY:DAYJOY,PRODUCT:DJP1097,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000208,PRODUCT:DJP1097,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000209,COMPANY:DAYJOY,PRODUCT:DJP1098,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000210,PRODUCT:DJP1098,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000211,COMPANY:DAYJOY,PRODUCT:DJP1099,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000212,PRODUCT:DJP1099,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000213,COMPANY:DAYJOY,PRODUCT:DJP1100,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000214,PRODUCT:DJP1100,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000215,COMPANY:DAYJOY,PRODUCT:DJP1101,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000216,PRODUCT:DJP1101,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000217,COMPANY:DAYJOY,PRODUCT:DJP1102,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000218,PRODUCT:DJP1102,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000219,COMPANY:DAYJOY,PRODUCT:DJP1103,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000220,PRODUCT:DJP1103,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000221,COMPANY:DAYJOY,PRODUCT:DJP1104,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000222,PRODUCT:DJP1104,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000223,COMPANY:DAYJOY,PRODUCT:DJP1105,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000224,PRODUCT:DJP1105,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000225,COMPANY:DAYJOY,PRODUCT:DJP1106,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000226,PRODUCT:DJP1106,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000227,COMPANY:DAYJOY,PRODUCT:DJP1107,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000228,PRODUCT:DJP1107,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000229,COMPANY:DAYJOY,PRODUCT:DJP1108,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000230,PRODUCT:DJP1108,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000231,COMPANY:DAYJOY,PRODUCT:DJP1109,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000232,PRODUCT:DJP1109,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000233,COMPANY:DAYJOY,PRODUCT:DJP1110,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000234,PRODUCT:DJP1110,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000235,COMPANY:DAYJOY,PRODUCT:DJP1111,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000236,PRODUCT:DJP1111,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000237,COMPANY:DAYJOY,PRODUCT:DJP1112,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000238,PRODUCT:DJP1112,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000239,COMPANY:DAYJOY,PRODUCT:DJP1113,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000240,PRODUCT:DJP1113,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000241,COMPANY:DAYJOY,PRODUCT:DJP1114,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000242,PRODUCT:DJP1114,CATEGORY:health-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000243,COMPANY:DAYJOY,PRODUCT:DJP1115,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000244,PRODUCT:DJP1115,CATEGORY:home-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000245,COMPANY:DAYJOY,PRODUCT:DJP1116,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000246,PRODUCT:DJP1116,CATEGORY:home-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000247,COMPANY:DAYJOY,PRODUCT:DJP1117,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000248,PRODUCT:DJP1117,CATEGORY:home-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000249,COMPANY:DAYJOY,PRODUCT:DJP1118,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000250,PRODUCT:DJP1118,CATEGORY:home-care,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000251,COMPANY:DAYJOY,PRODUCT:DJP1119,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000252,PRODUCT:DJP1119,CATEGORY:clothing,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000253,COMPANY:DAYJOY,PRODUCT:DJP1120,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000254,PRODUCT:DJP1120,CATEGORY:clothing,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000255,COMPANY:DAYJOY,PRODUCT:DJP1121,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000256,PRODUCT:DJP1121,CATEGORY:clothing,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000257,COMPANY:DAYJOY,PRODUCT:DJP1122,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000258,PRODUCT:DJP1122,CATEGORY:clothing,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000259,COMPANY:DAYJOY,PRODUCT:DJP1123,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000260,PRODUCT:DJP1123,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000261,COMPANY:DAYJOY,PRODUCT:DJP1124,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000262,PRODUCT:DJP1124,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000263,COMPANY:DAYJOY,PRODUCT:DJP1125,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000264,PRODUCT:DJP1125,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000265,COMPANY:DAYJOY,PRODUCT:DJP1126,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000266,PRODUCT:DJP1126,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000267,COMPANY:DAYJOY,PRODUCT:DJP1127,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000268,PRODUCT:DJP1127,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000269,COMPANY:DAYJOY,PRODUCT:DJP1128,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000270,PRODUCT:DJP1128,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000271,COMPANY:DAYJOY,PRODUCT:DJP1129,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000272,PRODUCT:DJP1129,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000273,COMPANY:DAYJOY,PRODUCT:DJP1130,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000274,PRODUCT:DJP1130,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000275,COMPANY:DAYJOY,PRODUCT:DJP1131,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000276,PRODUCT:DJP1131,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000277,COMPANY:DAYJOY,PRODUCT:DJP1132,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000278,PRODUCT:DJP1132,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000279,COMPANY:DAYJOY,PRODUCT:DJP1133,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000280,PRODUCT:DJP1133,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000281,COMPANY:DAYJOY,PRODUCT:DJP1134,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000282,PRODUCT:DJP1134,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000283,COMPANY:DAYJOY,PRODUCT:DJP1135,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000284,PRODUCT:DJP1135,CATEGORY:agriculture-veterinary,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000285,COMPANY:DAYJOY,PRODUCT:DJP1136,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000286,PRODUCT:DJP1136,CATEGORY:germanium-magnetic,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000287,COMPANY:DAYJOY,PRODUCT:DJP1137,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000288,PRODUCT:DJP1137,CATEGORY:germanium-magnetic,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000289,COMPANY:DAYJOY,PRODUCT:DJP1138,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000290,PRODUCT:DJP1138,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000291,COMPANY:DAYJOY,PRODUCT:DJP1139,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000292,PRODUCT:DJP1139,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000293,COMPANY:DAYJOY,PRODUCT:DJP1140,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000294,PRODUCT:DJP1140,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000295,COMPANY:DAYJOY,PRODUCT:DJP1141,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000296,PRODUCT:DJP1141,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000297,COMPANY:DAYJOY,PRODUCT:DJP1142,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000298,PRODUCT:DJP1142,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000299,COMPANY:DAYJOY,PRODUCT:DJP1143,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000300,PRODUCT:DJP1143,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000301,COMPANY:DAYJOY,PRODUCT:DJP1144,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000302,PRODUCT:DJP1144,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000303,COMPANY:DAYJOY,PRODUCT:DJP1145,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000304,PRODUCT:DJP1145,CATEGORY:aqua-essentials,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000305,COMPANY:DAYJOY,PRODUCT:DJP1146,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000306,PRODUCT:DJP1146,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000307,COMPANY:DAYJOY,PRODUCT:DJP1147,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000308,PRODUCT:DJP1147,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000309,COMPANY:DAYJOY,PRODUCT:DJP1148,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000310,PRODUCT:DJP1148,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000311,COMPANY:DAYJOY,PRODUCT:DJP1149,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000312,PRODUCT:DJP1149,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000313,COMPANY:DAYJOY,PRODUCT:DJP1150,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000314,PRODUCT:DJP1150,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000315,COMPANY:DAYJOY,PRODUCT:DJP1151,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000316,PRODUCT:DJP1151,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000317,COMPANY:DAYJOY,PRODUCT:DJP1152,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000318,PRODUCT:DJP1152,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000319,COMPANY:DAYJOY,PRODUCT:DJP1153,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000320,PRODUCT:DJP1153,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000321,COMPANY:DAYJOY,PRODUCT:DJP1154,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000322,PRODUCT:DJP1154,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000323,COMPANY:DAYJOY,PRODUCT:DJP1155,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000324,PRODUCT:DJP1155,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000325,COMPANY:DAYJOY,PRODUCT:DJP1156,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000326,PRODUCT:DJP1156,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000327,COMPANY:DAYJOY,PRODUCT:DJP1157,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000328,PRODUCT:DJP1157,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000329,COMPANY:DAYJOY,PRODUCT:DJP1158,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000330,PRODUCT:DJP1158,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000331,COMPANY:DAYJOY,PRODUCT:DJP1159,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000332,PRODUCT:DJP1159,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000333,COMPANY:DAYJOY,PRODUCT:DJP1160,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000334,PRODUCT:DJP1160,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000335,COMPANY:DAYJOY,PRODUCT:DJP1161,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000336,PRODUCT:DJP1161,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000337,COMPANY:DAYJOY,PRODUCT:DJP1162,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000338,PRODUCT:DJP1162,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000339,COMPANY:DAYJOY,PRODUCT:DJP1163,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000340,PRODUCT:DJP1163,CATEGORY:promotion-tools,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000341,COMPANY:DAYJOY,PRODUCT:DJP1164,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000342,PRODUCT:DJP1164,CATEGORY:combo-packages,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000343,COMPANY:DAYJOY,PRODUCT:DJP1165,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000344,PRODUCT:DJP1165,CATEGORY:combo-packages,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000345,COMPANY:DAYJOY,PRODUCT:DJP1166,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000346,PRODUCT:DJP1166,CATEGORY:combo-packages,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000347,COMPANY:DAYJOY,PRODUCT:DJP1167,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000348,PRODUCT:DJP1167,CATEGORY:combo-packages,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000349,COMPANY:DAYJOY,PRODUCT:DJP1168,SELLS_PRODUCT,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
KGE000350,PRODUCT:DJP1168,CATEGORY:combo-packages,BELONGS_TO_CATEGORY,01_CANONICAL/products/dayjoy_product_master_canonical.csv,verified
