file_id,filename,extracted_path,provenance_chain,depth,size,file_type,sha256,duplicate_group,exact_dup_count
F00077,DJP1036_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1036_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1036_FAQs.csv,0,2438,csv,093e78c29a717d12809a58019970ebf6ed2be849fa51b57dde86179513211805,DG0070,2
F00078,DJP1037_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1037_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1037_FAQs.csv,0,2484,csv,68a76d0fa1c075679eda7e6a1602bab068a32b3e3776bbd68551d8acb78298f0,DG0071,2
F00079,DJP1038_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1038_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1038_FAQs.csv,0,2426,csv,2e7e0a5beafc689c962f7417e643ea760eac626856d9d7993446b81c1aa87dfa,DG0072,2
F00080,DJP1039_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1039_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1039_FAQs.csv,0,2465,csv,ec339bc4a94474956cf5de559f4a75b8945c7cf60c804eb57eb0e261c639c46e,DG0073,2
F00081,DJP1040_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1040_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1040_FAQs.csv,0,2500,csv,4701c4e3f33514ea5fcc7b4f6efa657a5549e1b6f2d9aee9ce58a95e9ef061cf,DG0074,2
F00082,DJP1041_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1041_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1041_FAQs.csv,0,2460,csv,9c5001e90f95baf962d5b411bed4c456cbe5d299c308b7502d9a051d6552792d,DG0075,2
F00083,DJP1042_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1042_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1042_FAQs.csv,0,2499,csv,442df7a39efd2ac2f471ca357e69e3c373bfde51075b9289771a020653b14846,DG0076,2
F00084,DJP1043_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1043_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1043_FAQs.csv,0,2462,csv,48aa4bf24c2a01991e0a77de22f14d7a78bcc7201df894d5182a07c3fce2fdae,DG0077,2
F00085,DJP1044_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1044_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1044_FAQs.csv,0,2465,csv,3770f52d378ad8c4b509cefb5fd20d63cba47ada965a14c8bdd14261444a6cc9,DG0078,2
F00086,DJP1045_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1045_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1045_FAQs.csv,0,2496,csv,b0f3925659c9b9b4136389afc4c2938e32d1fae3636b22f29d128fcd7f24c72e,DG0079,2
F00087,DJP1046_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1046_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1046_FAQs.csv,0,2446,csv,0362e34985e9a749e73041af41bbd9a1576d5a3b5b10dd2a8d11285ca012addf,DG0080,2
F00088,DJP1047_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1047_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1047_FAQs.csv,0,2437,csv,ebbbee4f361bff30a5923e88b784b2b9ad43293da2de6a65cac74ea918b151e8,DG0081,2
F00089,DJP1048_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1048_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1048_FAQs.csv,0,2455,csv,8cb07b7f5efedc5b2fadcf05bbed11d2f0f61f5e3992b3603db016229a4abd92,DG0082,2
F00090,DJP1049_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1049_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1049_FAQs.csv,0,2461,csv,69e34f6eca88f936ca57e524081c78241ae7282f2fb6bf477d9a92beb6737cba,DG0083,2
F00091,DJP1050_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1050_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1050_FAQs.csv,0,2449,csv,0d70420fef684764af09186050d2992a06fe2039274dcbb6f20890214a5ba64d,DG0084,2
F00092,DJP1051_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1051_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1051_FAQs.csv,0,2462,csv,c823f618a64c5d3ebe0da6807604ce6478fcbf0d39aca6ecdf8e51b618abe97b,DG0085,2
F00093,DJP1052_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1052_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1052_FAQs.csv,0,2463,csv,a22124370fffe3f45c425034fe444ea778648f1ae8dab8d6e0cca9252fac7f72,DG0086,2
F00094,DJP1053_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1053_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1053_FAQs.csv,0,2455,csv,f5f4e56296f5e0f8f98f04614a269ffb8286da95b946162566553b8432cc5718,DG0087,2
F00095,DJP1054_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1054_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1054_FAQs.csv,0,2433,csv,790368f18b49da4d10c40b870dd0f12568716df601d08f59e8d411ff89b0f8e9,DG0088,2
F00096,DJP1055_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1055_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1055_FAQs.csv,0,2472,csv,7263c97e38063635ffa66d82ee264c207e6b41ec2ce8dc8a03a226051d58ecaa,DG0089,2
F00097,DJP1056_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1056_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1056_FAQs.csv,0,2451,csv,43bbbe61fca8251f4a12710171b1aad47f55ccb3f4fc6debebdf4f642775ee0f,DG0090,2
F00098,DJP1057_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1057_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1057_FAQs.csv,0,2416,csv,76fb306b6e45692d156d0d45bb040da584bd7a63e9800d48940da6b9e4c05786,DG0091,2
F00099,DJP1058_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1058_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1058_FAQs.csv,0,2409,csv,23d60a091640d4c0919a8380f8526dd596e8465ad72a44fa3f71e34715e06a66,DG0092,2
F00100,DJP1059_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1059_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1059_FAQs.csv,0,2436,csv,b30d3e242a8a5da16a26706f875fe179532f30d3c7c3b70ffc651510763f464f,DG0093,2
F00101,DJP1060_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1060_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1060_FAQs.csv,0,2449,csv,384e71d06464fa3a3d9efd40f699e26a1a7540443b72bd4396150e48929d8ed7,DG0094,2
F00102,DJP1061_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1061_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1061_FAQs.csv,0,2470,csv,cbfaca428ede54f06d5eeb33c9453d94c59d2572a0fbfc5991d485c55431a1bf,DG0095,2
F00103,DJP1062_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1062_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1062_FAQs.csv,0,2485,csv,3de52d07a80663d6c464d670f73b286cbc4a2662c07f9098f7bcb621430644ac,DG0096,2
F00104,DJP1063_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1063_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1063_FAQs.csv,0,2429,csv,5f2a833dc254f5336971ea9c00d08819325ff56b7a407943cbd26ac8ef18d2be,DG0097,2
F00105,DJP1064_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1064_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1064_FAQs.csv,0,2439,csv,5513a4d722d74a05ddc02fdaf3f6bf13e992c92136ef068ea35b4057a5e384fd,DG0098,2
F00106,DJP1065_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1065_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1065_FAQs.csv,0,2470,csv,d1253666f147860fe0e6108bf32f93c4f41153619e2f7af58c9e9ece23aff80a,DG0099,2
F00107,DJP1066_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1066_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1066_FAQs.csv,0,2540,csv,54bc9e444077eb42c50ff3a15e980360bc43d164968aa37205a85d54a6d19805,DG0100,2
F00108,DJP1067_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1067_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1067_FAQs.csv,0,2549,csv,d99dbcb28c5778f6c7e8bc1acb4e47b9fbde6b71a1efef053a3ecf17a43f5cfd,DG0101,2
F00109,DJP1068_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1068_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1068_FAQs.csv,0,2389,csv,b471705523aa9e85835e87e07dd0913e1edb29606d7a05a9dd0082f3ccb50923,DG0102,2
F00110,DJP1069_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1069_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1069_FAQs.csv,0,2389,csv,f14fe5cf670cc4cf896c31d5c3c70896ff4c6031f90529d587cd7ae41eea6dfb,DG0103,2
F00111,DJP1070_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1070_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1070_FAQs.csv,0,2477,csv,363af2329029086be92434071f12dd431d6f351ef9acfd88fdafd8f855eb9eb8,DG0104,2
F00112,DJP1071_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1071_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1071_FAQs.csv,0,2472,csv,742bdd1e3b073585912415e38ff527db9d2abadb2b63e121e5e08003adfa099a,DG0105,2
F00113,DJP1072_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1072_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1072_FAQs.csv,0,2489,csv,265ae917fb5b3b555695af02c6cef5e431e00a62d98d020b1cd45313c0779b4c,DG0106,2
F00114,DJP1073_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1073_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1073_FAQs.csv,0,2414,csv,ef5c6373a951478fda7e3bf652b544d052ff381c7f44b0cb31ae3cd222b260b6,DG0107,2
F00115,DJP1074_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1074_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1074_FAQs.csv,0,2405,csv,4d40abd3377a579ac3c960c5cf05d69dade8156df9162ce371682f34994d4850,DG0108,2
F00116,DJP1075_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1075_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1075_FAQs.csv,0,2447,csv,52c0067f6d1c73d1b4631d32ee6fc566af28d5bbf070739099bb07cddbee3348,DG0109,2
F00117,DJP1076_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1076_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1076_FAQs.csv,0,2426,csv,340e989283dab030f867f801c12e0bf2e37cb1ae7023138b9e06705925dfc0ce,DG0110,2
F00118,DJP1077_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1077_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1077_FAQs.csv,0,2396,csv,ecdc6b585696139a7f0441fee52783912ceb183a2aa52e7d5ef667ed051a12c6,DG0111,2
F00119,DJP1078_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1078_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1078_FAQs.csv,0,2464,csv,8afc2173404a710b23186fa6591db4133ff27a84737bb5fccfed866d9621ebfe,DG0112,2
F00120,DJP1079_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1079_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1079_FAQs.csv,0,2376,csv,51477bde4a6ee9ddbc66f65f752ce1cdae9d4595033edeb4ffd5b1a6b366699c,DG0113,2
F00121,DJP1080_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1080_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1080_FAQs.csv,0,2668,csv,d1f8427006bad6929dd9b18f3414518a70f23270ba5e87cfa15eed5c5a4c68c9,DG0114,2
F00122,DJP1081_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1081_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1081_FAQs.csv,0,2463,csv,d75dced47cb1281d76dda077cb5fecfea9c9030ffb194c5b67790d7e34273cd3,DG0115,2
F00123,DJP1082_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1082_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1082_FAQs.csv,0,2464,csv,a94e808205d8b4c6c1fc69ee88239b2305275d79ae19c62f0665ce86defdcac9,DG0116,2
F00124,DJP1083_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1083_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1083_FAQs.csv,0,2580,csv,bde1c041b38bbeb43c07610e191bc02abc07b8f3e5536fd951f2bc76d355a089,DG0117,2
F00125,DJP1084_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1084_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1084_FAQs.csv,0,2594,csv,5ad673e1a54922bc0565625a90315f4ad207324deca78181fc77a1c29c8a49e8,DG0118,2
F00126,DJP1085_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1085_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1085_FAQs.csv,0,2429,csv,209c0c51f43c6ce04b81c6f96b6bce88647b474ea2fa8ce5105f590bc536d09d,DG0119,2
F00127,DJP1086_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1086_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1086_FAQs.csv,0,2478,csv,8b7b35cf67f2acaea7f55ce4897b7f11868412daaea97894abd23ade062bf687,DG0120,2
F00128,DJP1087_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1087_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1087_FAQs.csv,0,2497,csv,e1baa3089b4e64829edd07e9394c53dc93eef04c272bfb3c9c53ecea443cf134,DG0121,2
F00129,DJP1088_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1088_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1088_FAQs.csv,0,2468,csv,9cadafcdc3b503c7ec7252869065a9a1753fc43576cb1b86d870d8875928ba9b,DG0122,2
F00130,DJP1089_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1089_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1089_FAQs.csv,0,2469,csv,0f9ccf44158e311179a8305e56ab0d3fa972bfc2a27cbdb443e1ce20586ec980,DG0123,2
F00131,DJP1090_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1090_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1090_FAQs.csv,0,2382,csv,d9128c3a93426fbc98113083755fb08441f64870f9a1447bd5b4cf752a548f8f,DG0124,2
F00132,DJP1091_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1091_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1091_FAQs.csv,0,2539,csv,1ff091718223b2216d572766a53158d5292e56ce9399ab3ba63c00af2da3ddf4,DG0125,2
F00133,DJP1092_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1092_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1092_FAQs.csv,0,2374,csv,09e3c7ec7e51031915c9bea2824bd89936c0ef9bce3ce1218a401d9571191d37,DG0126,2
F00134,DJP1093_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1093_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1093_FAQs.csv,0,2375,csv,dd564535326fca2e7547e80c13ecb989749395ebd773083671445aa817a351d6,DG0127,2
F00135,DJP1094_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1094_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1094_FAQs.csv,0,2387,csv,adf021ae3f9f2253b46f917a34c751835af62102017374ac7d18bb5d1d560c62,DG0128,2
F00136,DJP1095_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1095_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1095_FAQs.csv,0,2452,csv,2991931e432550974de9f2f0e65a3342f5caeb1c751ec9cdb7001e33b3d1c2f2,DG0129,2
F00137,DJP1096_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1096_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1096_FAQs.csv,0,2456,csv,aeb178a5de1c80c827a95b174f9b4bb09c9cc58f728e7b19b3a8e67471eb029e,DG0130,2
F00138,DJP1097_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1097_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1097_FAQs.csv,0,2451,csv,0888b1bf3ed7c86fb977f7244d31163a75d51879fcc0161590c4a465d2b31dfb,DG0131,2
F00139,DJP1098_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1098_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1098_FAQs.csv,0,2494,csv,93a6b6b3099c419a285b37382de08afdf39d92c40a7c16f5e6b0c1f9677b5f2d,DG0132,2
F00140,DJP1099_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1099_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1099_FAQs.csv,0,2512,csv,e7e4edf14dc55b59125a770316cca91a67ba180fbb5b769ac3b77f73276c7a33,DG0133,2
F00141,DJP1100_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1100_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1100_FAQs.csv,0,2464,csv,2b7ec9b77fcb0038c948ff9e3b457b4ad8df3f901e769e6d7edafa5283d63f5f,DG0134,2
F00142,DJP1101_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1101_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1101_FAQs.csv,0,2420,csv,7c17983d3181bed4f36288f56ffa2b19c43666c21d80fb883386596d2ddaad0c,DG0135,2
F00143,DJP1102_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1102_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1102_FAQs.csv,0,2554,csv,9299487a1916b7c463d72c279d5f0ba7cb4060bc72ea7a54f9c78297aedc9c16,DG0136,2
F00144,DJP1103_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1103_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1103_FAQs.csv,0,2421,csv,ec7bdd6f4c659150d858807e305306ad608e8b0891132c4ff00f6d1819d7a29e,DG0137,2
F00145,DJP1104_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1104_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1104_FAQs.csv,0,2452,csv,34f0f1bf1733ab2b44469b06b002e0e44923e99f6fb5e0c47cd315c627a0178b,DG0138,2
F00146,DJP1105_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1105_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1105_FAQs.csv,0,2504,csv,3d99f4ef309b45ea57237e0bd6d97c8709d1196096a945ff31e7f695710c179d,DG0139,2
F00147,DJP1106_FAQs.csv,/sessions/blissful-zen-albattani/mnt/dayjoy-ai-assist knowledge base/some updated file/Dayjoy_All_Products_FAQs/DJP1106_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs/DJP1106_FAQs.csv,0,2515,csv,5891eb9571931f61f9cab6f4c75c851a159cefe35a7d2070afb8fc79933273f7,DG0140,2
