file,size,file_type,sha256,original_provenance,reason,replacement_file,physically_archived,archive_location,date_archived
dayjoy_product_faqs_seed.sql,356281,sql,fca400bd458935b53b2919a5ca08de457f168ed24a02f1a79c26eb2301419b82,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_production.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_product_faqs_seed.sql,2026-08-09
dayjoy_product_relationships.csv,30976,csv,48108628166f222a58035ffc994d8286f3f67c4761fdcb6a93592f78fbc53fe8,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_product_relationships.csv,2026-08-09
dayjoy_production_audit_report.md,1525,md,f2486f97948caa5ec66efc84f6fb603684ab5b7cad6427c2ba60306aba280830,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_production_audit_report.md,2026-08-09
dayjoy_production_checklist.txt,412,txt,b0a3c7d3000d344143565d833405bff33f60f2e2c30ce85da59f6190a8ddd9fb,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_production_checklist.txt,2026-08-09
dayjoy_products.csv,16731,csv,5e2704e80726c0aac0b9f64f38de69499eb7c8297829cd81123396fdb6e4949e,ORIGINAL:some updated file/Dayjoy_Complete_Verified_Data.zip > Dayjoy_Complete_Verified_Data.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_products.csv,2026-08-09
dayjoy_products.csv,1376,csv,eb9c1ec2c384c6c885191a98a858eb892e1f521d59668b29f7156ab6a6c0b1e5,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_products__dup1.csv,2026-08-09
dayjoy_products_master.csv,38100,csv,68d47f9e4db5e02570da8fe674c3ea4c14f95537832b515d0556f48d3e63de74,ORIGINAL:some updated file/dayjoy_products_master.csv,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_products_master.csv,2026-08-09
dayjoy_products_price_list_may_2026.csv,42886,csv,eae7985b9469809d5298f8a886713ecb8497780cca9303fd9025243927c23a5a,ORIGINAL:some updated file/Dayjoy_Complete_Verified_Data.zip > Dayjoy_Complete_Verified_Data.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_products_price_list_may_2026.csv,2026-08-09
dayjoy_project_status.md,902,md,f098f4e2403a5e4cf590fd56da445e5460ec2ae0fd87134037cf3fc49958c8f8,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_project_status.md,2026-08-09
dayjoy_rag_chunks_dataset.json,3275781,json,7115b7375199b8703dc3e5622a80da3fb78409e8c253b09f525c3d2c7c02d869,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
dayjoy_rag_chunks_dataset.md,14655,md,59cfb18514e002ba3e2feeb3dcf54751b23cfe557870f0f4dd10b28d4715b55a,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_rag_chunks_dataset.md,2026-08-09
dayjoy_rag_chunks_dataset.sql,1879523,sql,77642836dd840a7f8c2b475460081e6cc839c24999514c840de436578f514642,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_rag_chunks_dataset.sql,2026-08-09
dayjoy_rag_chunks_dataset.xlsx,560626,xlsx,51f17a28e43f43147849d7d0fddec080d8726ffe8de74f4598978fc934a1192c,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
dayjoy_rag_chunks_price_may_2026.json,126123,json,973d4a7c2246ffa5f3a2da6705c08296d8602beac5fb4242f583427fdf8d5f97,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_rag_chunks_price_may_2026.json,2026-08-09
dayjoy_rag_knowledge_schema.xlsx,5621,xlsx,acd2932aed6b5b5437edaa38e9e2c99c0b8f0850c7b630af3e49ac8a60ac9989,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
dayjoy_recommendation_chart_updated.xlsx,61809,xlsx,5d09865bd0ca2143811a41959934e6c7ee09c548e915c37e2452577d6c31aeea,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
dayjoy_recommendation_summary.csv,126,csv,e876673459cda1b51edcfd82e10f74fbdc307dbd36c3183cdb6d90f33f26f140,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_recommendation_summary.csv,2026-08-09
dayjoy_remaining_blockers.csv,667,csv,d41cb1f34e6ff7cf4ff05cbf026a8579687cec0492aeb7fc748c147b8bcb6398,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_remaining_blockers.csv,2026-08-09
dayjoy_seed_data.sql,78432,sql,039ce30c8ad9b05665fc07f299dee9a11b09c4ebcb18aaf49494a1ba8a75d358,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > Dayjoy_AI_Assist_Database_Package_v2.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_seed_data.sql,2026-08-09
dayjoy_sub_brands.csv,1588,csv,cc7b875424b1588c884d7c29015f9c3b37cdcf71aca37ea6803e1aa3db2ab7da,ORIGINAL:some updated file/Dayjoy_Complete_Verified_Data.zip > Dayjoy_Complete_Verified_Data.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_sub_brands.csv,2026-08-09
dayjoy_unified_rag_corpus.json,4318631,json,c9ef46617c124d38138d99e7e118c0a59849f187776d26bf82509e3ddec8318d,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
dayjoy_unified_rag_corpus.md,16871,md,5dd976c2150d7d360a6b1241c7cffb1bdef54be842452aa1c8db8ae9eaa7a80b,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_unified_rag_corpus.md,2026-08-09
dayjoy_unified_rag_corpus.sql,2595655,sql,bcbfde67fca1bcec8f46f8806ad3f0d11eb4c36c1ec7b0d5b331fdc70a4f0823,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/dayjoy_unified_rag_corpus.sql,2026-08-09
dayjoy_unified_rag_corpus.xlsx,694347,xlsx,808686fbaf7fc40b8196394ab5b3aa21bf5b5d49e9fd730d989db0c3c84a904c,ORIGINAL:artifacts-1of3.zip > artifacts-1of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
deliverables.csv,121,csv,0b72721da18dfa06b8a5d103f2de49c8cf9604c54465b3ebb4305e02ca93662c,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/deliverables.csv,2026-08-09
file_manifest.csv,1619,csv,266338205dd3b0a18b8c976870494397ec3b6489d3f2330dbc08b8d407c0a183,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/file_manifest.csv,2026-08-09
gap-register-rerun.xlsx,79681,xlsx,0671da1df7a0a32969cbd1ed2315163084ab4c61680204b0740bb9e477895f4a,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
gap-register-stats.csv,105,csv,6b00943911afe0b359ea459fef4aa71f898698cc63ac8bb03aabd18b665698e9,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/gap-register-stats.csv,2026-08-09
gap-summary-by-priority.csv,140,csv,eb97f63d2c60d00a84c66619c9c688ec28d652e3a4fa0bf5e03bcd40b8842d12,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/gap-summary-by-priority.csv,2026-08-09
intent-clean-summary.csv,190,csv,776ad5b2ed4dfadee52dbce17651d9fd8fffc75dcc15ba27d068f58aef8e1901,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/intent-clean-summary.csv,2026-08-09
knowledge-gap-register-report.txt,300,txt,34a476e17bc1cbb838f00b536e8eec75827929ebdc616f9a64ca8edf04894924,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/knowledge-gap-register-report.txt,2026-08-09
knowledge-gap-register-summary.json,72,json,848d765f3ccf33defa3d46990aad317e5d4c99d165b062b08876b7030320e921,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/knowledge-gap-register-summary.json,2026-08-09
knowledge-gap-register.csv,210225,csv,c6f0d8deeeec3193fff3cc5ca286eb5769a85188c8851ba6182f7711d8beb26a,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/knowledge-gap-register.csv,2026-08-09
knowledge-gap-register.xlsx,56101,xlsx,41fa44e4bb45864e45f7155d9f5222564c79d0cb2f85067106808eacf0978c66,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
metadata-registry.csv,317875,csv,e801f15267f1723570bd9c49530970450bb23cd5ed719dd9c177f7f0658d2418,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/metadata-registry.csv,2026-08-09
paste.txt,43211,txt,f8a9a151ae8cc811d10c335905cd529f215814dd3d1879b681a0ef5af4e95988,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip > dayjoy-phase1-baseline.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/paste.txt,2026-08-09
phase-audit-report.csv,390,csv,1ce837a8cf228bf5a9845871f9c110c2f974aa212d1b22759997a1d6d57c416b,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/phase-audit-report.csv,2026-08-09
phase3-note.txt,172,txt,5f962698cf2360c9f4b62a785ea942910c4295644c85cdd74864afcc40c5a300,ORIGINAL:artifacts-2of3.zip > artifacts-2of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/phase3-note.txt,2026-08-09
phase4-gap-register-final.csv,15900,csv,ac476b7646be53e943435a690c36909eb70dbbe6e6d6b81116f1be2eff04f0d1,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/phase4-gap-register-final.csv,2026-08-09
phase4-gap-register.csv,2806,csv,31b866e909629f0e71479b23f6e8dbfadb7959e3877f3258a6843c873f309340,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/phase4-gap-register.csv,2026-08-09
phase4-gap-register.xlsx,6356,xlsx,54a05a93e0756285a593e8f83bc0ff92d58f1c0ff7f2e87166e211f539257eea,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
product-safety-classes.xlsx,15214,xlsx,bfeda4607e951374966d2ed406c1665d74d7153f3c22c4992a40eae8c6e4e843,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
qa-summary.csv,183,csv,a9d5b5cd463bc6156825ba19f3ea3fe557c0636cbc645872303ed74e80dd470d,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/qa-summary.csv,2026-08-09
recommendation_chart_clean.csv,45112,csv,c948b032af51ae29d2eed15c9d70c04349577f249e250c08b727967004ceee36,ORIGINAL:some updated file/recommendation_chart_clean.csv,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/recommendation_chart_clean.csv,2026-08-09
recommendation_chart_clean.xlsx,18474,xlsx,0eade978c0dee71c4502d3aab835b414d591d026bc379e5030542073456029e4,ORIGINAL:some updated file/recommendation_chart_clean.xlsx,superseded_or_not_selected_as_canonical,,False,"NOT physically copied (large/binary) — original preserved at source location, see provenance_chain",2026-08-09
release-manifest.csv,859,csv,3eff0d42539868f3ee60e5469984f9d6a48fb565e827ab42b4d119861b694d2a,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/release-manifest.csv,2026-08-09
structured_product_master.csv,53023,csv,b4a4ce5f8a09f85e6ccb305271e106fccfad9580ffbbbcf7ee03815947fca9df,ORIGINAL:some updated file/structured_product_master.csv,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/structured_product_master.csv,2026-08-09
unresolved_gaps.csv,275881,csv,8f5e12fa4fb3d98119be466099d309ecca38c4b9d6ba213e948c5133a0de2695,ORIGINAL:some updated file/unresolved_gaps.csv,superseded_or_not_selected_as_canonical,,True,99_ARCHIVE/superseded/unresolved_gaps.csv,2026-08-09
Dayjoy GrowthX Plan Presentation_choladeck.pdf,14108638,pdf,605ecbe19593400c8c7708b7be6ffbd570e9f156cd53e53de1a3f9fa22c41dae,ORIGINAL:Dayjoy GrowthX Plan Presentation_choladeck.pdf,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
Dayjoy Product Brochure - English July2026_11zon.pdf,7786816,pdf,411774620f65d70e5951cca93dd992f27c644485a99eebafd3f44a791cf21cfe,ORIGINAL:Dayjoy Product Brochure - English July2026_11zon.pdf,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
DayjoyProduct_RecommandationChart - Copy.pdf,4062276,pdf,1315d8b9e55f32c1320da044f39505593b7d2b419b7bc85db8582c53a6d68a5b,ORIGINAL:DayjoyProduct_RecommandationChart - Copy.pdf,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
canonical-answer-policy.csv,863,csv,a59d07914204ab51b9179685253744b2600c8fe9b96ca9bb06f4ec9089d8d97c,ORIGINAL:some updated file/canonical-answer-policy.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-canonical-product-master-final (1).csv,36077,csv,2d1490adfd0f296a32f990ce1ed5c1aa7d180fc1a12d3a48c1dd3640fec009a4,ORIGINAL:some updated file/dayjoy-canonical-product-master-final (1).csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy-canonical-product-master-final (1).csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-canonical-product-master-final.csv,36077,csv,2d1490adfd0f296a32f990ce1ed5c1aa7d180fc1a12d3a48c1dd3640fec009a4,ORIGINAL:some updated file/dayjoy-canonical-product-master-final.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy-canonical-product-master-final (1).csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-data-qa-report-final (1).csv,417,csv,60633d8222d79cce52260a51cd99bb16c6944248175eb15ae13d89d4228063d8,ORIGINAL:some updated file/dayjoy-data-qa-report-final (1).csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-data-qa-report-final.csv,417,csv,60633d8222d79cce52260a51cd99bb16c6944248175eb15ae13d89d4228063d8,ORIGINAL:some updated file/dayjoy-data-qa-report-final.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-intent-master-final.csv,453430,csv,9a8a434047779669f18d20b71d87d8189a57dc8a83b11f8b819be5fc8d884c93,ORIGINAL:some updated file/dayjoy-intent-master-final.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-metadata-registry-final (1).csv,326775,csv,2a9edd20e2f7fd90d35f921fcd7b643515c20266a27a394a1bba5d6561e60caf,ORIGINAL:some updated file/dayjoy-metadata-registry-final (1).csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-metadata-registry-final.csv,326775,csv,2a9edd20e2f7fd90d35f921fcd7b643515c20266a27a394a1bba5d6561e60caf,ORIGINAL:some updated file/dayjoy-metadata-registry-final.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-product-master.csv,18213,csv,f6794931ebfc4264f51a3ef902c1b3ecb11db639a9663974239da6cfd3097af5,ORIGINAL:some updated file/dayjoy-product-master.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",ARCHIVED — see 99_ARCHIVE/superseded/dayjoy-product-master.csv,False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-rag-chunks-final (1).csv,638128,csv,f08b53fe4946fc599391f99a02291f5205b349e10a0b2d6995d1c569295e902c,ORIGINAL:some updated file/dayjoy-rag-chunks-final (1).csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-rag-chunks-final.csv,638128,csv,f08b53fe4946fc599391f99a02291f5205b349e10a0b2d6995d1c569295e902c,ORIGINAL:some updated file/dayjoy-rag-chunks-final.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-search-ranking-rules.csv,579,csv,bea7bace038cdf123bd3197bfb46333cc80de1a112ac206badaf082a8687e7b6,ORIGINAL:some updated file/dayjoy-search-ranking-rules.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-verification-watchlist (1).csv,874,csv,8e9888be37b282c7571b8b9ec0231ae54322570a1368e386f5de23285d8f00b5,ORIGINAL:some updated file/dayjoy-verification-watchlist (1).csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
dayjoy-verification-watchlist.csv,874,csv,8e9888be37b282c7571b8b9ec0231ae54322570a1368e386f5de23285d8f00b5,ORIGINAL:some updated file/dayjoy-verification-watchlist.csv,"exact_duplicate (byte-identical, re-bundled via nested zip or (1)/(2)/(3) re-download)",CANONICAL — placed in Dayjoy-KB-FINAL (see file_inventory.csv sha256 match for exact path),False,"not re-copied — pure duplicate, see replacement_file",2026-08-09
